,0
2021-07-08 11:00:00,2.833473702
2021-07-08 11:15:00,2.949684638
2021-07-08 11:30:00,3.054528412
2021-07-08 11:45:00,2.909164456
2021-07-08 12:00:00,3.047225704
2021-07-08 12:15:00,2.793867966
2021-07-08 12:30:00,2.644521507
2021-07-08 12:45:00,2.758269448
2021-07-08 13:00:00,2.532272969
2021-07-08 13:15:00,2.36083985
2021-07-08 13:30:00,2.296651763
2021-07-08 13:45:00,2.371885895
2021-07-08 14:00:00,2.269021263
2021-07-08 14:15:00,2.073535692
2021-07-08 14:30:00,2.20822176
2021-07-08 14:45:00,1.955234389
2021-07-08 15:00:00,1.802624269
2021-07-08 15:15:00,1.824367572
2021-07-08 15:30:00,1.713422883
2021-07-08 15:45:00,1.566123169
2021-07-08 16:00:00,1.457090232
2021-07-08 16:15:00,1.215970307
2021-07-08 16:30:00,1.03411979
2021-07-08 16:45:00,0.55213829
2021-07-08 17:00:00,0.321408608
2021-07-08 17:15:00,0.10542201
2021-07-08 17:30:00,0.131923852
2021-07-08 17:45:00,0.629462671
2021-07-08 18:00:00,0.538682932
2021-07-08 18:15:00,0.678144493
2021-07-08 18:30:00,0.760632024
2021-07-08 18:45:00,0.503122408
2021-07-08 19:00:00,0.957569666
2021-07-08 19:15:00,0.845657517
2021-07-08 19:30:00,0.610840195
2021-07-08 19:45:00,0.600371956
2021-07-08 20:00:00,0.757281574
2021-07-08 20:15:00,0.944273442
2021-07-08 20:30:00,0.411128802
2021-07-08 20:45:00,0.927143042
2021-07-08 21:00:00,0.839762353
2021-07-08 21:15:00,0.694895966
2021-07-08 21:30:00,0.677785156
2021-07-08 21:45:00,0.659267974
2021-07-08 22:00:00,1.130869077
2021-07-08 22:15:00,0.812155968
2021-07-08 22:30:00,0.681442038
2021-07-08 22:45:00,0.969968148
2021-07-08 23:00:00,0.580765159
2021-07-08 23:15:00,0.842388911
2021-07-08 23:30:00,1.075467618
2021-07-08 23:45:00,1.854030303
2021-07-09 00:15:00,3.290455897
2021-07-09 00:30:00,3.64680425
2021-07-09 00:45:00,3.924566378
2021-07-09 01:00:00,4.017971772
2021-07-09 01:15:00,4.119819888
2021-07-09 01:30:00,4.000050903
2021-07-09 01:45:00,3.897476278
2021-07-09 02:00:00,3.622197079
2021-07-09 02:15:00,3.821882954
2021-07-09 02:30:00,3.619136634
2021-07-09 02:45:00,3.493379683
2021-07-09 03:00:00,3.475530786
2021-07-09 03:15:00,3.32288142
2021-07-09 03:30:00,3.093671267
2021-07-09 03:45:00,2.970075103
2021-07-09 04:00:00,2.694200239
2021-07-09 04:15:00,2.69691219
2021-07-09 04:30:00,2.539745648
2021-07-09 04:45:00,2.305474523
2021-07-09 05:00:00,2.191419064
2021-07-09 05:15:00,1.907856188
2021-07-09 05:30:00,1.368298606
2021-07-09 05:45:00,1.227439521
2021-07-09 06:00:00,1.155225931
2021-07-09 06:15:00,1.27455562
2021-07-09 06:30:00,1.592802935
2021-07-09 06:45:00,1.759830963
2021-07-09 07:00:00,1.93570981
2021-07-09 07:15:00,1.916884717
2021-07-09 07:30:00,2.013934334
2021-07-09 07:45:00,1.852199369
2021-07-09 08:00:00,1.932708689
2021-07-09 08:15:00,1.929383723
2021-07-09 08:30:00,2.007554079
2021-07-09 08:45:00,2.21705495
2021-07-09 09:00:00,1.965366909
2021-07-09 09:15:00,1.952687085
2021-07-09 09:30:00,1.980861379
2021-07-09 09:45:00,2.031696912
2021-07-09 10:00:00,2.196415729
2021-07-09 10:15:00,2.219717349
2021-07-09 10:30:00,2.306322043
2021-07-09 10:45:00,2.438402148
2021-07-09 11:00:00,2.96429439
2021-07-09 11:15:00,3.082900573
2021-07-09 11:30:00,3.379816638
2021-07-09 11:45:00,3.586067785
2021-07-09 12:00:00,3.457104334
2021-07-09 12:15:00,3.518665984
2021-07-09 12:30:00,3.506174839
2021-07-09 12:45:00,3.406902694
2021-07-09 13:00:00,3.466516163
2021-07-09 13:15:00,3.629635016
2021-07-09 13:30:00,3.374978279
2021-07-09 13:45:00,3.287098068
2021-07-09 14:00:00,3.185113096
2021-07-09 14:15:00,3.327628048
2021-07-09 14:30:00,3.191653131
2021-07-09 14:45:00,3.093833506
2021-07-09 15:00:00,2.900026066
2021-07-09 15:15:00,2.967922439
2021-07-09 15:30:00,2.794968486
2021-07-09 15:45:00,2.780883037
2021-07-09 16:00:00,2.567706372
2021-07-09 16:15:00,2.5670787
2021-07-09 16:30:00,2.168116572
2021-07-09 16:45:00,1.894622816
2021-07-09 17:00:00,1.816322765
2021-07-09 17:15:00,1.899813239
2021-07-09 17:30:00,1.902369016
2021-07-09 17:45:00,1.997055903
2021-07-09 18:00:00,2.168043907
2021-07-09 18:15:00,2.257592205
2021-07-09 18:30:00,2.117687783
2021-07-09 18:45:00,2.220271677
2021-07-09 19:00:00,2.320931608
2021-07-09 19:15:00,2.196136324
2021-07-09 19:30:00,2.20614934
2021-07-09 19:45:00,2.301687389
2021-07-09 20:00:00,2.376630764
2021-07-09 20:15:00,2.428951292
2021-07-09 20:30:00,2.095580704
2021-07-09 20:45:00,2.339960708
2021-07-09 21:00:00,2.212203964
2021-07-09 21:15:00,1.92091246
2021-07-09 21:30:00,2.061385987
2021-07-09 21:45:00,2.257505708
2021-07-09 22:00:00,1.96916819
2021-07-09 22:15:00,1.972103883
2021-07-09 22:30:00,2.113725053
2021-07-09 22:45:00,1.802757338
2021-07-09 23:00:00,1.711940659
2021-07-09 23:15:00,1.382301271
2021-07-09 23:30:00,1.631307055
2021-07-09 23:45:00,1.821052907
2021-07-10 00:00:00,2.390249435
2021-07-10 00:15:00,3.182980392
2021-07-10 00:30:00,4.121426067
2021-07-10 00:45:00,4.499077013
2021-07-10 01:00:00,4.686139375
2021-07-10 01:15:00,5.161998751
2021-07-10 01:30:00,4.946336051
2021-07-10 01:45:00,5.421874442
2021-07-10 02:00:00,5.252874191
2021-07-10 02:15:00,5.175547422
2021-07-10 02:30:00,5.055411714
2021-07-10 02:45:00,5.13074829
2021-07-10 03:00:00,5.129221496
2021-07-10 03:15:00,4.796486764
2021-07-10 03:30:00,4.634907693
2021-07-10 03:45:00,4.42021518
2021-07-10 04:00:00,4.251136468
2021-07-10 04:15:00,4.036233398
2021-07-10 04:30:00,4.018408454
2021-07-10 04:45:00,3.744918562
2021-07-10 05:00:00,3.508420662
2021-07-10 05:15:00,3.528613218
2021-07-10 05:30:00,3.23795247
2021-07-10 05:45:00,3.039344886
2021-07-10 06:00:00,2.880665791
2021-07-10 06:15:00,2.060859881
2021-07-10 06:30:00,1.808192893
2021-07-10 06:45:00,1.829461691
2021-07-10 07:00:00,2.248266129
2021-07-10 07:15:00,2.560945988
2021-07-10 07:30:00,2.711773931
2021-07-10 07:45:00,2.541526122
2021-07-10 08:00:00,2.628924196
2021-07-10 08:15:00,2.540238851
2021-07-10 08:30:00,2.580839038
2021-07-10 08:45:00,2.339447047
2021-07-10 09:00:00,2.599181709
2021-07-10 09:15:00,2.666244846
2021-07-10 09:30:00,2.422656235
2021-07-10 09:45:00,2.490568505
2021-07-10 10:00:00,2.303883093
2021-07-10 10:15:00,2.48274732
2021-07-10 10:30:00,2.518505028
2021-07-10 10:45:00,2.407001557
2021-07-10 11:00:00,2.482717151
2021-07-10 11:15:00,2.732249382
2021-07-10 11:30:00,2.706409239
2021-07-10 11:45:00,2.72227336
2021-07-10 12:00:00,2.883871125
2021-07-10 12:15:00,3.03035397
2021-07-10 12:30:00,3.202749698
2021-07-10 12:45:00,3.748994805
2021-07-10 13:00:00,4.209204163
2021-07-10 13:15:00,4.209494042
2021-07-10 13:30:00,3.955948767
2021-07-10 13:45:00,4.087189421
2021-07-10 14:00:00,3.828745932
2021-07-10 14:15:00,3.7440228
2021-07-10 14:30:00,3.833536179
2021-07-10 14:45:00,3.571937085
2021-07-10 15:00:00,3.715550365
2021-07-10 15:15:00,3.258118654
2021-07-10 15:30:00,3.261500696
2021-07-10 15:45:00,3.14356167
2021-07-10 16:00:00,3.152104198
2021-07-10 16:15:00,3.006534314
2021-07-10 16:30:00,2.661782844
2021-07-10 16:45:00,2.711593256
2021-07-10 17:00:00,2.399332394
2021-07-10 17:15:00,1.84805647
2021-07-10 17:30:00,1.814345935
2021-07-10 17:45:00,1.740234385
2021-07-10 18:00:00,1.902321068
2021-07-10 18:15:00,1.942413233
2021-07-10 18:30:00,2.094468294
2021-07-10 18:45:00,2.060466318
2021-07-10 19:00:00,1.972742479
2021-07-10 19:15:00,1.891295513
2021-07-10 19:30:00,1.949069928
2021-07-10 19:45:00,2.133816341
2021-07-10 20:00:00,2.031207858
2021-07-10 20:15:00,2.213025749
2021-07-10 20:30:00,1.843659963
2021-07-10 20:45:00,1.931465887
2021-07-10 21:00:00,1.803678898
2021-07-10 21:15:00,1.643257469
2021-07-10 21:30:00,1.575802804
2021-07-10 21:45:00,1.477421643
2021-07-10 22:00:00,1.268942176
2021-07-10 22:15:00,1.185033554
2021-07-10 22:30:00,1.312794331
2021-07-10 22:45:00,1.084836464
2021-07-10 23:00:00,1.267406611
2021-07-10 23:15:00,1.199253333
2021-07-10 23:30:00,1.415055869
2021-07-10 23:45:00,1.142492341
2021-07-11 00:00:00,1.038080853
2021-07-11 00:15:00,1.25591124
2021-07-11 00:30:00,1.236837016
2021-07-11 00:45:00,1.274894601
2021-07-11 01:00:00,1.639149076
2021-07-11 01:15:00,2.504026713
2021-07-11 01:30:00,3.161502556
2021-07-11 01:45:00,3.87846275
2021-07-11 02:00:00,4.422573471
2021-07-11 02:15:00,4.287840377
2021-07-11 02:30:00,4.588199416
2021-07-11 02:45:00,4.781719114
2021-07-11 03:00:00,4.447574831
2021-07-11 03:15:00,4.547934974
2021-07-11 03:30:00,4.498914104
2021-07-11 03:45:00,4.312338761
2021-07-11 04:00:00,4.438617536
2021-07-11 04:15:00,4.200959345
2021-07-11 04:30:00,4.190120379
2021-07-11 04:45:00,3.734471681
2021-07-11 05:00:00,3.654929312
2021-07-11 05:15:00,3.465644699
2021-07-11 05:30:00,3.307514667
2021-07-11 05:45:00,3.143562189
2021-07-11 06:00:00,2.688238195
2021-07-11 06:15:00,2.669822382
2021-07-11 06:30:00,2.371644636
2021-07-11 06:45:00,2.002805042
2021-07-11 07:00:00,1.451814686
2021-07-11 07:15:00,1.27396671
2021-07-11 07:30:00,1.212375687
2021-07-11 07:45:00,1.345758641
2021-07-11 08:00:00,1.688269473
2021-07-11 08:15:00,1.764739447
2021-07-11 08:30:00,1.911372957
2021-07-11 08:45:00,1.926968463
2021-07-11 09:00:00,1.821477818
2021-07-11 09:15:00,1.650590999
2021-07-11 09:30:00,1.817559622
2021-07-11 09:45:00,1.786753502
2021-07-11 10:00:00,1.929207241
2021-07-11 10:15:00,1.799797514
2021-07-11 10:30:00,1.663672253
2021-07-11 10:45:00,1.712052812
2021-07-11 11:00:00,1.57041859
2021-07-11 11:15:00,1.739131131
2021-07-11 11:30:00,1.835630651
2021-07-11 11:45:00,1.93068913
2021-07-11 12:00:00,1.723555221
2021-07-11 12:15:00,1.940530671
2021-07-11 12:30:00,2.078613615
2021-07-11 12:45:00,2.234616394
2021-07-11 13:00:00,2.553990088
2021-07-11 13:15:00,2.951473818
2021-07-11 13:30:00,3.467938026
2021-07-11 13:45:00,3.598588884
2021-07-11 14:00:00,3.642651222
2021-07-11 14:15:00,3.339947825
2021-07-11 14:30:00,3.304546206
2021-07-11 14:45:00,3.135850272
2021-07-11 15:00:00,2.942263556
2021-07-11 15:15:00,2.974975051
2021-07-11 15:30:00,3.074440225
2021-07-11 15:45:00,2.926938052
2021-07-11 16:00:00,2.753006373
2021-07-11 16:15:00,2.676643342
2021-07-11 16:30:00,2.464203431
2021-07-11 16:45:00,2.355590521
2021-07-11 17:00:00,2.37883591
2021-07-11 17:15:00,2.083943773
2021-07-11 17:30:00,2.083266924
2021-07-11 17:45:00,1.796596372
2021-07-11 18:00:00,1.206801289
2021-07-11 18:15:00,1.166987283
2021-07-11 18:30:00,0.845256735
2021-07-11 18:45:00,0.919247591
2021-07-11 19:00:00,0.993225807
2021-07-11 19:15:00,1.142625568
2021-07-11 19:30:00,1.020910922
2021-07-11 19:45:00,1.215812093
2021-07-11 20:00:00,0.949253798
2021-07-11 20:15:00,1.084834926
2021-07-11 20:30:00,0.9415781
2021-07-11 20:45:00,1.075025167
2021-07-11 21:00:00,1.099242894
2021-07-11 21:15:00,1.007275707
2021-07-11 21:30:00,0.768889467
2021-07-11 21:45:00,0.567528848
2021-07-11 22:00:00,0.455804684
2021-07-11 22:15:00,0.84320033
2021-07-11 22:30:00,0.653549099
2021-07-11 22:45:00,0.508611118
2021-07-11 23:00:00,0.46417237
2021-07-11 23:15:00,0.444759287
2021-07-11 23:30:00,0.58893275
2021-07-11 23:45:00,0.040008565
2021-07-12 00:00:00,0.463870327
2021-07-12 00:15:00,0.098198127
2021-07-12 00:30:00,-0.074116052
2021-07-12 00:45:00,0.304871889
2021-07-12 01:00:00,0.366715839
2021-07-12 01:15:00,0.191259377
2021-07-12 01:30:00,0.550705093
2021-07-12 01:45:00,0.94047854
2021-07-12 02:00:00,1.50190327
2021-07-12 02:15:00,2.775722937
2021-07-12 02:30:00,3.220019746
2021-07-12 02:45:00,3.612990639
2021-07-12 03:00:00,3.701835483
2021-07-12 03:15:00,3.936313844
2021-07-12 03:30:00,3.957816759
2021-07-12 03:45:00,3.83014431
2021-07-12 04:00:00,3.722723583
2021-07-12 04:15:00,3.339344892
2021-07-12 04:30:00,3.534814689
2021-07-12 04:45:00,3.34736817
2021-07-12 05:00:00,3.259653004
2021-07-12 05:15:00,3.255236775
2021-07-12 05:30:00,2.91773842
2021-07-12 05:45:00,2.823832825
2021-07-12 06:00:00,2.581368959
2021-07-12 06:15:00,2.281746836
2021-07-12 06:30:00,2.250362928
2021-07-12 06:45:00,2.013483198
2021-07-12 07:00:00,1.785643258
2021-07-12 07:15:00,1.511523299
2021-07-12 07:30:00,1.182259689
2021-07-12 07:45:00,0.710752946
2021-07-12 08:00:00,0.653133813
2021-07-12 08:15:00,0.623649898
2021-07-12 08:30:00,0.680680926
2021-07-12 08:45:00,0.8748718
2021-07-12 09:00:00,1.089965644
2021-07-12 09:15:00,1.113768759
2021-07-12 09:30:00,0.900017763
2021-07-12 09:45:00,1.021263266
2021-07-12 10:00:00,0.961101652
2021-07-12 10:15:00,1.08829964
2021-07-12 10:30:00,0.894911253
2021-07-12 10:45:00,1.042830364
2021-07-12 11:00:00,1.037874811
2021-07-12 11:15:00,1.169616322
2021-07-12 11:30:00,1.121077696
2021-07-12 11:45:00,0.997151225
2021-07-12 12:00:00,1.368609585
2021-07-12 12:15:00,1.120925658
2021-07-12 12:30:00,1.303360244
2021-07-12 12:45:00,1.045923706
2021-07-12 13:00:00,1.278418197
2021-07-12 13:15:00,1.334362584
2021-07-12 13:30:00,1.557706901
2021-07-12 13:45:00,1.939696039
2021-07-12 14:00:00,2.547240557
2021-07-12 14:15:00,2.837646597
2021-07-12 14:30:00,3.004070172
2021-07-12 14:45:00,2.996385913
2021-07-12 15:00:00,3.065461373
2021-07-12 15:15:00,2.743038414
2021-07-12 15:30:00,2.497992212
2021-07-12 15:45:00,2.404570558
2021-07-12 16:00:00,2.320629383
2021-07-12 16:15:00,2.109055707
2021-07-12 16:30:00,2.047462181
2021-07-12 16:45:00,2.12722304
2021-07-12 17:00:00,1.897193148
2021-07-12 17:15:00,1.757406235
2021-07-12 17:30:00,1.679186226
2021-07-12 17:45:00,1.571756703
2021-07-12 18:00:00,1.524008894
2021-07-12 18:15:00,1.226414151
2021-07-12 18:30:00,1.022142065
2021-07-12 18:45:00,0.653855829
2021-07-12 19:00:00,0.660010282
2021-07-12 19:15:00,0.283961433
2021-07-12 19:30:00,0.160434715
2021-07-12 19:45:00,0.224936287
2021-07-12 20:00:00,0.294075993
2021-07-12 20:15:00,0.214635703
2021-07-12 20:30:00,0.399195178
2021-07-12 20:45:00,0.534746376
2021-07-12 21:00:00,0.572805689
2021-07-12 21:15:00,0.48201873
2021-07-12 21:30:00,0.603323688
2021-07-12 21:45:00,0.547910316
2021-07-12 22:00:00,0.604103332
2021-07-12 22:15:00,0.45248579
2021-07-12 22:30:00,0.247631962
2021-07-12 22:45:00,0.590796546
2021-07-12 23:00:00,0.109235888
2021-07-12 23:15:00,0.061045834
2021-07-12 23:30:00,0.214895442
2021-07-12 23:45:00,0.218623968
2021-07-13 00:00:00,-0.120127173
2021-07-13 00:15:00,0.278886895
2021-07-13 00:30:00,0.147328307
2021-07-13 00:45:00,0.204179949
2021-07-13 01:00:00,0.29012044
2021-07-13 01:15:00,0.406159605
2021-07-13 01:30:00,-0.471115628
2021-07-13 01:45:00,0.041228843
2021-07-13 02:00:00,0.764471473
2021-07-13 02:15:00,0.883690673
2021-07-13 02:30:00,1.376722769
2021-07-13 02:45:00,2.02561678
2021-07-13 03:00:00,2.046992129
2021-07-13 03:15:00,2.476395385
2021-07-13 03:30:00,2.90535563
2021-07-13 03:45:00,2.908053664
2021-07-13 04:00:00,2.718067209
2021-07-13 04:15:00,3.296961722
2021-07-13 04:30:00,3.080943643
2021-07-13 04:45:00,3.368456288
2021-07-13 05:00:00,3.241008921
2021-07-13 05:15:00,3.084031917
2021-07-13 05:30:00,2.743714525
2021-07-13 05:45:00,2.62142967
2021-07-13 06:00:00,2.540904093
2021-07-13 06:15:00,2.250885269
2021-07-13 06:30:00,2.058249575
2021-07-13 06:45:00,1.840042623
2021-07-13 07:00:00,1.727514747
2021-07-13 07:15:00,1.637637493
2021-07-13 07:30:00,1.36369109
2021-07-13 07:45:00,1.010282821
2021-07-13 08:00:00,0.55935003
2021-07-13 08:15:00,0.213184426
2021-07-13 08:30:00,0.107183494
2021-07-13 08:45:00,0.133206181
2021-07-13 09:00:00,0.261386645
2021-07-13 09:15:00,0.451856996
2021-07-13 09:30:00,0.28361095
2021-07-13 09:45:00,0.705688173
2021-07-13 10:00:00,0.682831529
2021-07-13 10:15:00,0.502154571
2021-07-13 10:30:00,0.574793201
2021-07-13 10:45:00,0.692033808
2021-07-13 11:00:00,0.601494072
2021-07-13 11:15:00,0.700967573
2021-07-13 11:30:00,0.758394394
2021-07-13 11:45:00,0.818196423
2021-07-13 12:00:00,0.469141328
2021-07-13 12:15:00,0.572074327
2021-07-13 12:30:00,0.510666678
2021-07-13 12:45:00,0.423655863
2021-07-13 13:00:00,0.751896306
2021-07-13 13:15:00,0.834352505
2021-07-13 13:30:00,0.792547892
2021-07-13 13:45:00,1.15506261
2021-07-13 14:00:00,1.161212909
2021-07-13 14:15:00,1.188623651
2021-07-13 14:30:00,1.866725403
2021-07-13 14:45:00,2.504383703
2021-07-13 15:00:00,2.818500061
2021-07-13 15:15:00,2.942626184
2021-07-13 15:30:00,2.895030963
2021-07-13 15:45:00,2.712934908
2021-07-13 16:00:00,2.491917189
2021-07-13 16:15:00,2.479960172
2021-07-13 16:30:00,2.416696009
2021-07-13 16:45:00,2.341889123
2021-07-13 17:00:00,2.13465039
2021-07-13 17:15:00,2.202749414
2021-07-13 17:30:00,1.931102142
2021-07-13 17:45:00,1.901341687
2021-07-13 18:00:00,1.887906882
2021-07-13 18:15:00,1.692806756
2021-07-13 18:30:00,1.702334758
2021-07-13 18:45:00,1.590670801
2021-07-13 19:00:00,1.464746084
2021-07-13 19:15:00,1.225561494
2021-07-13 19:30:00,0.894160709
2021-07-13 19:45:00,0.57219404
2021-07-13 20:00:00,0.473785035
2021-07-13 20:15:00,0.508935753
2021-07-13 20:30:00,0.415633854
2021-07-13 20:45:00,0.312401304
2021-07-13 21:00:00,0.475601696
2021-07-13 21:15:00,0.555886705
2021-07-13 21:30:00,0.715632282
2021-07-13 21:45:00,0.415027478
2021-07-13 22:00:00,0.76216652
2021-07-13 22:15:00,0.696598377
2021-07-13 22:30:00,0.647184769
2021-07-13 22:45:00,0.818979188
2021-07-13 23:00:00,0.835961243
2021-07-13 23:15:00,0.828585349
2021-07-13 23:30:00,0.701264502
2021-07-13 23:45:00,0.956338084
2021-07-14 00:00:00,0.850469915
2021-07-14 00:15:00,0.739661256
2021-07-14 00:30:00,0.828785135
2021-07-14 00:45:00,0.738375068
2021-07-14 01:00:00,0.697141747
2021-07-14 01:15:00,0.841134419
2021-07-14 01:30:00,0.798680818
2021-07-14 01:45:00,0.918882482
2021-07-14 02:00:00,0.623962546
2021-07-14 02:15:00,0.71528298
2021-07-14 02:30:00,0.949025943
2021-07-14 02:45:00,1.241527905
2021-07-14 03:00:00,1.705110541
2021-07-14 03:15:00,2.132489807
2021-07-14 03:30:00,3.077508337
2021-07-14 03:45:00,3.470495952
2021-07-14 04:00:00,4.191230539
2021-07-14 04:15:00,4.250782867
2021-07-14 04:30:00,4.317088446
2021-07-14 04:45:00,4.26169454
2021-07-14 05:00:00,4.071216381
2021-07-14 05:15:00,3.970562374
2021-07-14 05:30:00,3.899714437
2021-07-14 05:45:00,3.985965695
2021-07-14 06:00:00,3.774029365
2021-07-14 06:15:00,3.632047382
2021-07-14 06:30:00,3.530739155
2021-07-14 06:45:00,3.356039191
2021-07-14 07:00:00,3.176199363
2021-07-14 07:15:00,3.126277804
2021-07-14 07:30:00,2.721016282
2021-07-14 07:45:00,2.663921911
2021-07-14 08:00:00,2.633928886
2021-07-14 08:15:00,2.475409312
2021-07-14 08:30:00,2.243618008
2021-07-14 08:45:00,1.834800322
2021-07-14 09:00:00,1.565149953
2021-07-14 09:15:00,1.467280505
2021-07-14 09:30:00,1.461091721
2021-07-14 09:45:00,1.590922934
2021-07-14 10:00:00,1.709750037
2021-07-14 10:15:00,1.773837978
2021-07-14 10:30:00,1.975777501
2021-07-14 10:45:00,2.04911268
2021-07-14 11:00:00,1.968296227
2021-07-14 11:15:00,1.941353144
2021-07-14 11:30:00,1.927662962
2021-07-14 11:45:00,1.948307479
2021-07-14 12:00:00,2.196530286
2021-07-14 12:15:00,2.116883265
2021-07-14 12:30:00,2.164382455
2021-07-14 12:45:00,2.416089215
2021-07-14 13:00:00,2.386126987
2021-07-14 13:15:00,2.51854048
2021-07-14 13:30:00,2.11588923
2021-07-14 13:45:00,2.392965535
2021-07-14 14:00:00,2.296531773
2021-07-14 14:15:00,2.472435497
2021-07-14 14:30:00,2.676731385
2021-07-14 14:45:00,2.726315267
2021-07-14 15:00:00,2.744669265
2021-07-14 15:15:00,2.935941926
2021-07-14 15:30:00,3.549057544
2021-07-14 15:45:00,3.908795647
2021-07-14 16:00:00,4.491162777
2021-07-14 16:15:00,4.465345677
2021-07-14 16:30:00,4.495681041
2021-07-14 16:45:00,4.192413127
2021-07-14 17:00:00,4.05621842
2021-07-14 17:15:00,4.10775169
2021-07-14 17:30:00,4.526865574
2021-07-14 17:45:00,4.221926444
2021-07-14 18:00:00,3.861928156
2021-07-14 18:15:00,3.794422383
2021-07-14 18:30:00,3.805739509
2021-07-14 18:45:00,3.456683198
2021-07-14 19:00:00,3.401796038
2021-07-14 19:15:00,3.4002969
2021-07-14 19:30:00,3.460687174
2021-07-14 19:45:00,3.305676182
2021-07-14 20:00:00,3.096350091
2021-07-14 20:15:00,2.974546819
2021-07-14 20:30:00,2.691572245
2021-07-14 20:45:00,2.460101632
2021-07-14 21:00:00,2.041621149
2021-07-14 21:15:00,1.95736386
2021-07-14 21:30:00,2.097120635
2021-07-14 21:45:00,2.250165437
2021-07-14 22:00:00,2.687285497
2021-07-14 22:15:00,2.558587263
2021-07-14 22:30:00,2.769021026
2021-07-14 22:45:00,2.432708342
2021-07-14 23:00:00,2.263784552
2021-07-14 23:15:00,2.445362823
2021-07-14 23:30:00,2.518097052
2021-07-14 23:45:00,2.74598493
2021-07-15 00:00:00,2.570842866
2021-07-15 00:15:00,2.784014189
2021-07-15 00:30:00,2.599664968
2021-07-15 00:45:00,2.670627062
2021-07-15 01:00:00,2.445973716
2021-07-15 01:15:00,2.587776651
2021-07-15 01:30:00,2.728908137
2021-07-15 01:45:00,2.516065818
2021-07-15 02:00:00,2.212462734
2021-07-15 02:15:00,2.641541712
2021-07-15 02:30:00,2.459878286
2021-07-15 02:45:00,2.814511814
2021-07-15 03:00:00,2.540475533
2021-07-15 03:15:00,2.56167962
2021-07-15 03:30:00,2.773272481
2021-07-15 03:45:00,3.144219071
2021-07-15 04:00:00,3.63595823
2021-07-15 04:15:00,4.202170524
2021-07-15 04:30:00,4.582615084
2021-07-15 04:45:00,4.795187546
2021-07-15 05:00:00,5.466312912
2021-07-15 05:15:00,4.652173635
2021-07-15 05:30:00,5.055190813
2021-07-15 05:45:00,5.014419498
2021-07-15 06:00:00,4.729068831
2021-07-15 06:15:00,4.314106498
2021-07-15 06:30:00,4.376903206
2021-07-15 06:45:00,4.23110251
2021-07-15 07:00:00,4.058277244
2021-07-15 07:15:00,3.83267805
2021-07-15 07:30:00,3.967233868
2021-07-15 07:45:00,3.789394113
2021-07-15 08:00:00,3.679768173
2021-07-15 08:15:00,3.480718413
2021-07-15 08:30:00,3.199957163
2021-07-15 08:45:00,3.186033568
2021-07-15 09:00:00,3.014276865
2021-07-15 09:15:00,2.704706452
2021-07-15 09:30:00,2.236109777
2021-07-15 09:45:00,2.13665476
2021-07-15 10:00:00,2.05760312
2021-07-15 10:15:00,2.23239055
2021-07-15 10:30:00,2.319221286
2021-07-15 10:45:00,2.329889545
2021-07-15 11:00:00,2.532470014
2021-07-15 11:15:00,2.65767584
2021-07-15 11:30:00,2.657757724
2021-07-15 11:45:00,2.75672821
2021-07-15 12:00:00,2.426219435
2021-07-15 12:15:00,2.421734144
2021-07-15 12:30:00,2.345505919
2021-07-15 12:45:00,2.54592167
2021-07-15 13:00:00,2.613640237
2021-07-15 13:15:00,2.845682583
2021-07-15 13:30:00,2.281480535
2021-07-15 13:45:00,2.346004881
2021-07-15 14:00:00,2.45674461
2021-07-15 14:15:00,2.524109764
2021-07-15 14:30:00,2.420734353
2021-07-15 14:45:00,2.811530534
2021-07-15 15:00:00,2.677641685
2021-07-15 15:15:00,2.331937428
2021-07-15 15:30:00,2.4658732
2021-07-15 15:45:00,2.570127515
2021-07-15 16:00:00,2.962820941
2021-07-15 16:15:00,3.004040944
2021-07-15 16:30:00,3.355222908
2021-07-15 16:45:00,3.868776295
2021-07-15 17:00:00,4.019343101
2021-07-15 17:15:00,4.669238092
2021-07-15 17:30:00,4.61922187
2021-07-15 17:45:00,4.773330899
2021-07-15 18:00:00,4.411585291
2021-07-15 18:15:00,4.400575475
2021-07-15 18:30:00,4.762923437
2021-07-15 18:45:00,4.446799054
2021-07-15 19:00:00,4.052061997
2021-07-15 19:15:00,3.972947434
2021-07-15 19:30:00,4.017364268
2021-07-15 19:45:00,3.891954416
2021-07-15 20:00:00,3.448151643
2021-07-15 20:15:00,3.554086091
2021-07-15 20:30:00,3.439681048
2021-07-15 20:45:00,3.186570531
2021-07-15 21:00:00,3.069605192
2021-07-15 21:15:00,2.821400321
2021-07-15 21:30:00,2.610774326
2021-07-15 21:45:00,2.03687802
2021-07-15 22:00:00,2.067273347
2021-07-15 22:15:00,2.012760146
2021-07-15 22:30:00,2.166098746
2021-07-15 22:45:00,1.945054766
2021-07-15 23:00:00,2.183602289
2021-07-15 23:15:00,2.002874961
2021-07-15 23:30:00,2.645305432
2021-07-15 23:45:00,2.166491132
2021-07-16 00:00:00,2.467292195
2021-07-16 00:15:00,2.4739491
2021-07-16 00:30:00,2.477826391
2021-07-16 00:45:00,2.751118691
2021-07-16 01:00:00,2.27836364
2021-07-16 01:15:00,2.36889656
2021-07-16 01:30:00,2.222842569
2021-07-16 01:45:00,2.600435804
2021-07-16 02:00:00,2.175831268
2021-07-16 02:15:00,2.511423793
2021-07-16 02:30:00,2.397315721
2021-07-16 02:45:00,2.562547043
2021-07-16 03:00:00,1.971169172
