agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Temperature, water, degrees Celsius"," Salinity, water, unfiltered, parts per thousand","Gage height, feet",,
USGS,2172053,3/20/22 17:30,EDT,836,18.2,0.4,4.24,,
USGS,2172053,3/20/22 17:45,EDT,682,18.2,0.3,4.33,,
USGS,2172053,3/20/22 18:00,EDT,723,18.2,0.4,4.55,,
USGS,2172053,3/20/22 18:15,EDT,709,18.2,0.3,4.87,,
USGS,2172053,3/20/22 18:30,EDT,709,18.2,0.3,5.22,,
USGS,2172053,3/20/22 18:45,EDT,657,18.2,0.3,5.59,,
USGS,2172053,3/20/22 19:00,EDT,639,18.1,0.3,6.03,,
USGS,2172053,3/20/22 19:15,EDT,647,18.1,0.3,6.47,,
USGS,2172053,3/20/22 19:30,EDT,666,18.1,0.3,6.82,,
USGS,2172053,3/20/22 19:45,EDT,641,18.2,0.3,7.17,,
USGS,2172053,3/20/22 20:00,EDT,627,18.1,0.3,7.53,,
USGS,2172053,3/20/22 20:15,EDT,775,18.1,0.4,7.84,,
USGS,2172053,3/20/22 20:30,EDT,780,18.1,0.4,8.16,,
USGS,2172053,3/20/22 20:45,EDT,721,18.1,0.4,8.52,,
USGS,2172053,3/20/22 21:00,EDT,699,18.1,0.3,8.77,,
USGS,2172053,3/20/22 21:15,EDT,899,18.1,0.4,8.99,,
USGS,2172053,3/20/22 21:30,EDT,1070,18.1,0.5,9.19,,
USGS,2172053,3/20/22 21:45,EDT,1060,18.1,0.5,9.33,,
USGS,2172053,3/20/22 22:00,EDT,1270,18.1,0.6,9.49,,
USGS,2172053,3/20/22 22:15,EDT,1870,18.1,0.9,9.64,,
USGS,2172053,3/20/22 22:30,EDT,2260,18.1,1.2,9.79,,
USGS,2172053,3/20/22 22:45,EDT,2500,18,1.3,9.89,,
USGS,2172053,3/20/22 23:00,EDT,3170,18,1.7,10,,
USGS,2172053,3/20/22 23:15,EDT,4530,18,2.4,10.08,,
USGS,2172053,3/20/22 23:30,EDT,5460,18,2.9,10.2,,
USGS,2172053,3/20/22 23:45,EDT,6800,18,3.7,10.22,,
USGS,2172053,3/21/22 0:00,EDT,8100,18,4.5,10.25,,
USGS,2172053,3/21/22 0:15,EDT,10300,17.9,5.8,10.26,,
USGS,2172053,3/21/22 0:30,EDT,11200,17.9,6.3,10.23,,
USGS,2172053,3/21/22 0:45,EDT,12100,17.9,6.9,10.2,,
USGS,2172053,3/21/22 1:00,EDT,13100,17.9,7.5,10.07,,
USGS,2172053,3/21/22 1:15,EDT,12900,17.9,7.4,9.92,,
USGS,2172053,3/21/22 1:30,EDT,13000,17.9,7.5,9.67,,
USGS,2172053,3/21/22 1:45,EDT,12400,17.8,7.1,9.36,,
USGS,2172053,3/21/22 2:00,EDT,10600,17.8,6,8.98,,
USGS,2172053,3/21/22 2:15,EDT,9850,17.7,5.5,8.53,,
USGS,2172053,3/21/22 2:30,EDT,7310,17.4,4,8.07,,
USGS,2172053,3/21/22 2:45,EDT,5480,17.5,3,7.68,,
USGS,2172053,3/21/22 3:00,EDT,4960,17.3,2.7,7.29,,
USGS,2172053,3/21/22 3:15,EDT,6220,17.5,3.4,6.95,,
USGS,2172053,3/21/22 3:30,EDT,5650,17.8,3.1,6.64,,
USGS,2172053,3/21/22 3:45,EDT,5580,17.8,3,6.2,,
USGS,2172053,3/21/22 4:00,EDT,5040,17.8,2.7,5.89,,
USGS,2172053,3/21/22 4:15,EDT,4440,17.9,2.4,5.57,,
USGS,2172053,3/21/22 4:30,EDT,3010,17.9,1.6,5.25,,
USGS,2172053,3/21/22 4:45,EDT,2300,18,1.2,5,,
USGS,2172053,3/21/22 5:00,EDT,1800,18,0.9,4.8,,
USGS,2172053,3/21/22 5:15,EDT,1550,18,0.8,4.65,,
USGS,2172053,3/21/22 5:30,EDT,1240,18,0.6,4.52,,
USGS,2172053,3/21/22 5:45,EDT,1090,18,0.5,4.43,,
USGS,2172053,3/21/22 6:00,EDT,902,18,0.4,4.41,,
USGS,2172053,3/21/22 6:15,EDT,836,17.9,0.4,4.48,,
USGS,2172053,3/21/22 6:30,EDT,776,17.9,0.4,4.65,,
USGS,2172053,3/21/22 6:45,EDT,725,17.9,0.4,4.92,,
USGS,2172053,3/21/22 7:00,EDT,676,17.9,0.3,5.28,,
USGS,2172053,3/21/22 7:15,EDT,636,17.9,0.3,5.68,,
USGS,2172053,3/21/22 7:30,EDT,631,17.9,0.3,6.16,,
USGS,2172053,3/21/22 7:45,EDT,649,17.9,0.3,6.61,,
USGS,2172053,3/21/22 8:00,EDT,639,17.9,0.3,7,,
USGS,2172053,3/21/22 8:15,EDT,654,17.9,0.3,7.38,,
USGS,2172053,3/21/22 8:30,EDT,641,17.9,0.3,7.77,,
USGS,2172053,3/21/22 8:45,EDT,778,17.9,0.4,8.07,,
USGS,2172053,3/21/22 9:00,EDT,971,17.9,0.5,8.36,,
USGS,2172053,3/21/22 9:15,EDT,761,17.9,0.4,8.67,,
USGS,2172053,3/21/22 9:30,EDT,809,17.9,0.4,8.94,,
USGS,2172053,3/21/22 9:45,EDT,848,17.9,0.4,9.12,,
USGS,2172053,3/21/22 10:00,EDT,1100,17.9,0.5,9.28,,
USGS,2172053,3/21/22 10:15,EDT,1190,17.9,0.6,9.44,,
USGS,2172053,3/21/22 10:30,EDT,1350,17.9,0.7,9.56,,
USGS,2172053,3/21/22 10:45,EDT,1730,17.9,0.9,9.65,,
USGS,2172053,3/21/22 11:00,EDT,2930,17.9,1.5,9.77,,
USGS,2172053,3/21/22 11:15,EDT,4040,17.9,2.1,9.9,,
USGS,2172053,3/21/22 11:30,EDT,4790,17.9,2.6,9.98,,
USGS,2172053,3/21/22 11:45,EDT,5610,17.8,3,10.04,,
USGS,2172053,3/21/22 12:00,EDT,6630,17.8,3.6,10.09,,
USGS,2172053,3/21/22 12:15,EDT,7500,17.8,4.1,10.14,,
USGS,2172053,3/21/22 12:30,EDT,9260,17.8,5.2,10.13,,
USGS,2172053,3/21/22 12:45,EDT,9630,17.8,5.4,10.08,,
USGS,2172053,3/21/22 13:00,EDT,11100,17.8,6.3,10.01,,
USGS,2172053,3/21/22 13:15,EDT,11300,17.8,6.4,9.84,,
USGS,2172053,3/21/22 13:30,EDT,11100,17.9,6.3,9.65,,
USGS,2172053,3/21/22 13:45,EDT,,,,9.35,,
USGS,2172053,3/21/22 14:00,EDT,,,,9,,
USGS,2172053,3/21/22 14:15,EDT,,,,8.61,,
USGS,2172053,3/21/22 14:30,EDT,,,,8.19,,
USGS,2172053,3/21/22 14:45,EDT,5100,,2.7,,,
USGS,2172053,3/21/22 15:00,EDT,4440,,2.4,7.5,,
USGS,2172053,3/21/22 15:15,EDT,4190,,2.2,7.17,,
USGS,2172053,3/21/22 15:30,EDT,4730,18.5,2.5,6.85,,
USGS,2172053,3/21/22 15:45,EDT,4290,18.3,2.3,6.58,,
USGS,2172053,3/21/22 16:00,EDT,4440,18.2,2.4,6.26,,
USGS,2172053,3/21/22 16:15,EDT,3750,18.2,2,5.95,,
USGS,2172053,3/21/22 16:30,EDT,3150,18.2,1.6,5.68,,
USGS,2172053,3/21/22 16:45,EDT,1770,18.3,0.9,5.42,,
USGS,2172053,3/21/22 17:00,EDT,1500,18.3,0.8,5.2,,
USGS,2172053,3/21/22 17:15,EDT,1250,18.3,0.6,5.02,,
USGS,2172053,3/21/22 17:30,EDT,1100,18.3,0.5,4.88,,
USGS,2172053,3/21/22 17:45,EDT,785,18.4,0.4,4.78,,
USGS,2172053,3/21/22 18:00,EDT,718,18.4,0.3,4.72,,
USGS,2172053,3/21/22 18:15,EDT,755,18.3,0.4,4.81,,
USGS,2172053,3/21/22 18:30,EDT,627,18.3,0.3,5.01,,
USGS,2172053,3/21/22 18:45,EDT,612,18.3,0.3,5.25,,
USGS,2172053,3/21/22 19:00,EDT,576,18.3,0.3,5.6,,
USGS,2172053,3/21/22 19:15,EDT,554,18.3,0.3,5.95,,
USGS,2172053,3/21/22 19:30,EDT,581,18.2,0.3,6.39,,
USGS,2172053,3/21/22 19:45,EDT,588,18.3,0.3,6.76,,
USGS,2172053,3/21/22 20:00,EDT,578,18.3,0.3,7.16,,
USGS,2172053,3/21/22 20:15,EDT,572,18.3,0.3,7.57,,
USGS,2172053,3/21/22 20:30,EDT,565,18.3,0.3,7.93,,
USGS,2172053,3/21/22 20:45,EDT,692,18.3,0.3,8.24,,
USGS,2172053,3/21/22 21:00,EDT,845,18.3,0.4,8.6,,
USGS,2172053,3/21/22 21:15,EDT,762,18.3,0.4,8.86,,
USGS,2172053,3/21/22 21:30,EDT,761,18.3,0.4,9.09,,
USGS,2172053,3/21/22 21:45,EDT,799,18.3,0.4,9.28,,
USGS,2172053,3/21/22 22:00,EDT,1060,18.3,0.5,9.48,,
USGS,2172053,3/21/22 22:15,EDT,1120,18.3,0.6,9.61,,
USGS,2172053,3/21/22 22:30,EDT,1660,18.3,0.8,9.77,,
USGS,2172053,3/21/22 22:45,EDT,2360,18.2,1.2,9.92,,
USGS,2172053,3/21/22 23:00,EDT,3720,18.2,2,10.06,,
USGS,2172053,3/21/22 23:15,EDT,4580,18.2,2.4,10.18,,
USGS,2172053,3/21/22 23:30,EDT,5930,18.1,3.2,10.3,,
USGS,2172053,3/21/22 23:45,EDT,6660,18.1,3.6,10.42,,
USGS,2172053,3/22/22 0:00,EDT,8220,18.1,4.6,10.51,,
USGS,2172053,3/22/22 0:15,EDT,9870,18.1,5.6,10.57,,
USGS,2172053,3/22/22 0:30,EDT,10900,18,6.2,10.63,,
USGS,2172053,3/22/22 0:45,EDT,12800,18,7.3,10.69,,
USGS,2172053,3/22/22 1:00,EDT,14000,18,8.1,10.69,,
USGS,2172053,3/22/22 1:15,EDT,14800,18,8.6,10.71,,
USGS,2172053,3/22/22 1:30,EDT,15700,18,9.2,10.65,,
USGS,2172053,3/22/22 1:45,EDT,16400,18,9.6,10.53,,
USGS,2172053,3/22/22 2:00,EDT,16700,17.9,9.8,10.36,,
USGS,2172053,3/22/22 2:15,EDT,17000,17.9,10,10.16,,
USGS,2172053,3/22/22 2:30,EDT,16800,17.9,9.9,9.88,,
USGS,2172053,3/22/22 2:45,EDT,14400,17.9,8.3,9.53,,
USGS,2172053,3/22/22 3:00,EDT,14400,17.9,8.4,9.12,,
USGS,2172053,3/22/22 3:15,EDT,12300,17.7,7,8.7,,
USGS,2172053,3/22/22 3:30,EDT,7930,17.6,4.4,8.23,,
USGS,2172053,3/22/22 3:45,EDT,6940,17.5,3.8,7.93,,
USGS,2172053,3/22/22 4:00,EDT,8530,17.6,4.7,7.65,,
USGS,2172053,3/22/22 4:15,EDT,8580,17.6,4.8,7.34,,
USGS,2172053,3/22/22 4:30,EDT,8430,17.8,4.7,7,,
USGS,2172053,3/22/22 4:45,EDT,8450,17.8,4.7,6.68,,
USGS,2172053,3/22/22 5:00,EDT,8230,17.9,4.6,6.38,,
USGS,2172053,3/22/22 5:15,EDT,6980,18,3.8,6.1,,
USGS,2172053,3/22/22 5:30,EDT,6220,18.1,3.4,5.84,,
USGS,2172053,3/22/22 5:45,EDT,4980,18.1,2.7,5.58,,
USGS,2172053,3/22/22 6:00,EDT,3500,18.1,1.8,5.36,,
USGS,2172053,3/22/22 6:15,EDT,2810,18.1,1.5,5.21,,
USGS,2172053,3/22/22 6:30,EDT,1860,18.1,0.9,5.17,,
USGS,2172053,3/22/22 6:45,EDT,1630,18.1,0.8,5.15,,
USGS,2172053,3/22/22 7:00,EDT,1650,18.1,0.8,5.2,,
USGS,2172053,3/22/22 7:15,EDT,1330,18.1,0.7,5.32,,
USGS,2172053,3/22/22 7:30,EDT,1090,18.1,0.5,5.53,,
USGS,2172053,3/22/22 7:45,EDT,1030,18.1,0.5,5.79,,
USGS,2172053,3/22/22 8:00,EDT,897,18.1,0.4,6.09,,
USGS,2172053,3/22/22 8:15,EDT,897,18.1,0.4,6.45,,
USGS,2172053,3/22/22 8:30,EDT,881,18.1,0.4,6.81,,
USGS,2172053,3/22/22 8:45,EDT,791,18.1,0.4,7.25,,
USGS,2172053,3/22/22 9:00,EDT,912,18.1,0.4,7.67,,
USGS,2172053,3/22/22 9:15,EDT,900,18.1,0.4,8.03,,
USGS,2172053,3/22/22 9:30,EDT,872,18.1,0.4,8.33,,
USGS,2172053,3/22/22 9:45,EDT,847,18.1,0.4,8.62,,
USGS,2172053,3/22/22 10:00,EDT,1260,18.1,0.6,8.84,,
USGS,2172053,3/22/22 10:15,EDT,1440,18.1,0.7,9.01,,
USGS,2172053,3/22/22 10:30,EDT,1180,18.1,0.6,9.18,,
USGS,2172053,3/22/22 10:45,EDT,1230,18.2,0.6,9.31,,
USGS,2172053,3/22/22 11:00,EDT,1260,18.2,0.6,9.46,,
USGS,2172053,3/22/22 11:15,EDT,1580,18.1,0.8,9.6,,
USGS,2172053,3/22/22 11:30,EDT,2090,18.1,1.1,9.71,,
USGS,2172053,3/22/22 11:45,EDT,3040,18.1,1.6,9.8,,
USGS,2172053,3/22/22 12:00,EDT,4850,18.1,2.6,9.87,,
USGS,2172053,3/22/22 12:15,EDT,5830,18.1,3.2,9.94,,
USGS,2172053,3/22/22 12:30,EDT,6240,18.1,3.4,10,,
USGS,2172053,3/22/22 12:45,EDT,6890,18.1,3.8,10.06,,
USGS,2172053,3/22/22 13:00,EDT,8190,18,4.5,10.08,,
USGS,2172053,3/22/22 13:15,EDT,9310,18,5.2,10.06,,
USGS,2172053,3/22/22 13:30,EDT,9940,18,5.6,10.02,,
USGS,2172053,3/22/22 13:45,EDT,10400,18,5.9,9.88,,
USGS,2172053,3/22/22 14:00,EDT,10100,18,5.7,9.77,,
USGS,2172053,3/22/22 14:15,EDT,10100,18,5.7,9.5,,
USGS,2172053,3/22/22 14:30,EDT,10100,18,5.7,9.2,,
USGS,2172053,3/22/22 14:45,EDT,9140,18.2,5.1,8.83,,
USGS,2172053,3/22/22 15:00,EDT,8760,18.2,4.9,8.43,,
USGS,2172053,3/22/22 15:15,EDT,4830,18.8,2.6,8.06,,
USGS,2172053,3/22/22 15:30,EDT,5080,18.8,2.7,7.72,,
USGS,2172053,3/22/22 15:45,EDT,4600,18.8,2.5,7.42,,
USGS,2172053,3/22/22 16:00,EDT,4690,18.8,2.5,7.16,,
USGS,2172053,3/22/22 16:15,EDT,4200,18.4,2.2,6.86,,
USGS,2172053,3/22/22 16:30,EDT,4230,18.3,2.2,6.6,,
USGS,2172053,3/22/22 16:45,EDT,3880,18.3,2,6.32,,
USGS,2172053,3/22/22 17:00,EDT,3350,18.3,1.8,6.06,,
USGS,2172053,3/22/22 17:15,EDT,2340,18.4,1.2,5.79,,
USGS,2172053,3/22/22 17:30,EDT,1670,18.4,0.8,5.52,,
USGS,2172053,3/22/22 17:45,EDT,1460,18.4,0.7,5.33,,
USGS,2172053,3/22/22 18:00,EDT,1200,18.4,0.6,5.16,,
USGS,2172053,3/22/22 18:15,EDT,885,18.4,0.4,5.08,,
USGS,2172053,3/22/22 18:30,EDT,867,18.4,0.4,4.95,,
USGS,2172053,3/22/22 18:45,EDT,717,18.4,0.3,4.95,,
USGS,2172053,3/22/22 19:00,EDT,689,18.4,0.3,5.01,,
USGS,2172053,3/22/22 19:15,EDT,642,18.3,0.3,5.18,,
USGS,2172053,3/22/22 19:30,EDT,626,18.3,0.3,5.43,,
USGS,2172053,3/22/22 19:45,EDT,622,18.3,0.3,5.7,,
USGS,2172053,3/22/22 20:00,EDT,580,18.3,0.3,6,,
USGS,2172053,3/22/22 20:15,EDT,563,18.3,0.3,6.4,,
USGS,2172053,3/22/22 20:30,EDT,598,18.3,0.3,6.82,,
USGS,2172053,3/22/22 20:45,EDT,578,18.3,0.3,7.21,,
USGS,2172053,3/22/22 21:00,EDT,577,18.3,0.3,7.61,,
USGS,2172053,3/22/22 21:15,EDT,578,18.3,0.3,7.96,,
USGS,2172053,3/22/22 21:30,EDT,828,18.3,0.4,8.25,,
USGS,2172053,3/22/22 21:45,EDT,979,18.3,0.5,8.6,,
USGS,2172053,3/22/22 22:00,EDT,787,18.3,0.4,8.87,,
USGS,2172053,3/22/22 22:15,EDT,743,18.3,0.4,9.1,,
USGS,2172053,3/22/22 22:30,EDT,813,18.3,0.4,9.28,,
USGS,2172053,3/22/22 22:45,EDT,1040,18.4,0.5,9.43,,
USGS,2172053,3/22/22 23:00,EDT,1180,18.4,0.6,9.57,,
USGS,2172053,3/22/22 23:15,EDT,1540,18.4,0.8,9.75,,
USGS,2172053,3/22/22 23:30,EDT,2120,18.4,1.1,9.89,,
USGS,2172053,3/22/22 23:45,EDT,3600,18.3,1.9,10,,
USGS,2172053,3/23/22 0:00,EDT,4260,18.3,2.3,10.12,,
USGS,2172053,3/23/22 0:15,EDT,5170,18.3,2.8,10.23,,
USGS,2172053,3/23/22 0:30,EDT,6060,18.3,3.3,10.33,,
USGS,2172053,3/23/22 0:45,EDT,7790,18.3,4.3,10.41,,
USGS,2172053,3/23/22 1:00,EDT,8940,18.2,5,10.52,,
USGS,2172053,3/23/22 1:15,EDT,10400,18.2,5.9,10.59,,
USGS,2172053,3/23/22 1:30,EDT,11900,18.2,6.8,10.63,,
USGS,2172053,3/23/22 1:45,EDT,13000,18.1,7.5,10.65,,
USGS,2172053,3/23/22 2:00,EDT,14500,18.1,8.4,10.64,,
USGS,2172053,3/23/22 2:15,EDT,15300,18.1,8.9,10.62,,
USGS,2172053,3/23/22 2:30,EDT,15500,18.1,9,10.51,,
USGS,2172053,3/23/22 2:45,EDT,15800,18.1,9.2,10.4,,
USGS,2172053,3/23/22 3:00,EDT,16300,18.1,9.5,10.22,,
USGS,2172053,3/23/22 3:15,EDT,15900,18.1,9.3,10.01,,
USGS,2172053,3/23/22 3:30,EDT,14000,18.1,8.1,9.73,,
USGS,2172053,3/23/22 3:45,EDT,13300,18.1,7.6,9.37,,
USGS,2172053,3/23/22 4:00,EDT,12300,18,7,8.97,,
USGS,2172053,3/23/22 4:15,EDT,8660,18,4.8,8.6,,
USGS,2172053,3/23/22 4:30,EDT,7060,18,3.9,8.2,,
USGS,2172053,3/23/22 4:45,EDT,6060,18,3.3,7.91,,
USGS,2172053,3/23/22 5:00,EDT,7470,18,4.1,7.65,,
USGS,2172053,3/23/22 5:15,EDT,8060,18.1,4.5,7.34,,
USGS,2172053,3/23/22 5:30,EDT,8080,18.1,4.5,7.04,,
USGS,2172053,3/23/22 5:45,EDT,7890,18.1,4.4,6.79,,
USGS,2172053,3/23/22 6:00,EDT,7070,18.2,3.9,6.53,,
USGS,2172053,3/23/22 6:15,EDT,6090,18.3,3.3,6.31,,
USGS,2172053,3/23/22 6:30,EDT,5300,18.3,2.9,6.09,,
USGS,2172053,3/23/22 6:45,EDT,4510,18.3,2.4,5.89,,
USGS,2172053,3/23/22 7:00,EDT,2700,18.3,1.4,5.74,,
USGS,2172053,3/23/22 7:15,EDT,2380,18.3,1.2,5.63,,
USGS,2172053,3/23/22 7:30,EDT,1510,18.3,0.8,5.55,,
USGS,2172053,3/23/22 7:45,EDT,1270,18.3,0.6,5.51,,
USGS,2172053,3/23/22 8:00,EDT,1240,18.3,0.6,5.53,,
USGS,2172053,3/23/22 8:15,EDT,1060,18.3,0.5,5.62,,
USGS,2172053,3/23/22 8:30,EDT,1080,18.3,0.5,5.78,,
USGS,2172053,3/23/22 8:45,EDT,827,18.3,0.4,6.02,,
USGS,2172053,3/23/22 9:00,EDT,819,18.3,0.4,6.36,,
USGS,2172053,3/23/22 9:15,EDT,771,18.3,0.4,6.65,,
USGS,2172053,3/23/22 9:30,EDT,811,18.3,0.4,7.01,,
USGS,2172053,3/23/22 9:45,EDT,842,18.3,0.4,7.36,,
USGS,2172053,3/23/22 10:00,EDT,829,18.3,0.4,7.78,,
USGS,2172053,3/23/22 10:15,EDT,779,18.3,0.4,8.1,,
USGS,2172053,3/23/22 10:30,EDT,789,18.3,0.4,8.42,,
USGS,2172053,3/23/22 10:45,EDT,1160,18.3,0.6,8.67,,
USGS,2172053,3/23/22 11:00,EDT,1290,18.3,0.6,8.85,,
USGS,2172053,3/23/22 11:15,EDT,1140,18.4,0.6,9.03,,
USGS,2172053,3/23/22 11:30,EDT,1240,18.4,0.6,9.17,,
USGS,2172053,3/23/22 11:45,EDT,1380,18.4,0.7,9.29,,
USGS,2172053,3/23/22 12:00,EDT,1740,18.4,0.9,9.42,,
USGS,2172053,3/23/22 12:15,EDT,2190,18.4,1.1,9.53,,
USGS,2172053,3/23/22 12:30,EDT,3080,18.5,1.6,9.63,,
USGS,2172053,3/23/22 12:45,EDT,3780,18.5,2,9.72,,
USGS,2172053,3/23/22 13:00,EDT,5360,18.5,2.9,9.78,,
USGS,2172053,3/23/22 13:15,EDT,6720,18.4,3.7,9.83,,
USGS,2172053,3/23/22 13:30,EDT,7280,18.4,4,9.85,,
USGS,2172053,3/23/22 13:45,EDT,8120,18.4,4.5,9.88,,
USGS,2172053,3/23/22 14:00,EDT,8890,18.4,5,9.86,,
USGS,2172053,3/23/22 14:15,EDT,9490,18.4,5.3,9.81,,
USGS,2172053,3/23/22 14:30,EDT,9900,18.4,5.6,9.77,,
USGS,2172053,3/23/22 14:45,EDT,10500,18.4,5.9,9.66,,
USGS,2172053,3/23/22 15:00,EDT,10600,18.4,6,9.43,,
USGS,2172053,3/23/22 15:15,EDT,10500,18.4,5.9,9.17,,
USGS,2172053,3/23/22 15:30,EDT,10700,18.4,6,8.85,,
USGS,2172053,3/23/22 15:45,EDT,8600,18.5,4.8,8.52,,
USGS,2172053,3/23/22 16:00,EDT,8460,18.5,4.7,8.17,,
USGS,2172053,3/23/22 16:15,EDT,8570,18.5,4.8,7.9,,
USGS,2172053,3/23/22 16:30,EDT,6800,18.8,3.7,7.63,,
USGS,2172053,3/23/22 16:45,EDT,6670,18.8,3.6,7.37,,
USGS,2172053,3/23/22 17:00,EDT,6380,18.8,3.5,7.11,,
USGS,2172053,3/23/22 17:15,EDT,4830,18.7,2.6,6.87,,
USGS,2172053,3/23/22 17:30,EDT,4510,18.6,2.4,6.66,,
USGS,2172053,3/23/22 17:45,EDT,4200,18.6,2.2,6.36,,
USGS,2172053,3/23/22 18:00,EDT,3420,18.6,1.8,6.12,,
USGS,2172053,3/23/22 18:15,EDT,2530,18.7,1.3,5.81,,
USGS,2172053,3/23/22 18:30,EDT,1810,18.7,0.9,5.56,,
USGS,2172053,3/23/22 18:45,EDT,1380,18.7,0.7,5.39,,
USGS,2172053,3/23/22 19:00,EDT,1210,18.7,0.6,5.23,,
USGS,2172053,3/23/22 19:15,EDT,958,18.6,0.5,5.14,,
USGS,2172053,3/23/22 19:30,EDT,879,18.6,0.4,5.05,,
USGS,2172053,3/23/22 19:45,EDT,894,18.6,0.4,5.06,,
USGS,2172053,3/23/22 20:00,EDT,796,18.6,0.4,5.19,,
USGS,2172053,3/23/22 20:15,EDT,701,18.5,0.3,5.31,,
USGS,2172053,3/23/22 20:30,EDT,636,18.5,0.3,5.5,,
USGS,2172053,3/23/22 20:45,EDT,654,18.5,0.3,5.77,,
USGS,2172053,3/23/22 21:00,EDT,582,18.5,0.3,6.03,,
USGS,2172053,3/23/22 21:15,EDT,592,18.5,0.3,6.31,,
USGS,2172053,3/23/22 21:30,EDT,586,18.5,0.3,6.65,,
USGS,2172053,3/23/22 21:45,EDT,650,18.5,0.3,7.01,,
USGS,2172053,3/23/22 22:00,EDT,580,18.5,0.3,7.43,,
USGS,2172053,3/23/22 22:15,EDT,579,18.5,0.3,7.89,,
USGS,2172053,3/23/22 22:30,EDT,580,18.5,0.3,8.25,,
USGS,2172053,3/23/22 22:45,EDT,764,18.5,0.4,8.57,,
USGS,2172053,3/23/22 23:00,EDT,863,18.5,0.4,8.83,,
USGS,2172053,3/23/22 23:15,EDT,769,18.5,0.4,9.03,,
USGS,2172053,3/23/22 23:30,EDT,760,18.5,0.4,9.16,,
USGS,2172053,3/23/22 23:45,EDT,791,18.5,0.4,9.26,,
USGS,2172053,3/24/22 0:00,EDT,915,18.6,0.4,9.4,,
USGS,2172053,3/24/22 0:15,EDT,1020,18.6,0.5,9.53,,
USGS,2172053,3/24/22 0:30,EDT,1140,18.6,0.6,9.74,,
USGS,2172053,3/24/22 0:45,EDT,1450,18.6,0.7,9.83,,
USGS,2172053,3/24/22 1:00,EDT,2120,18.6,1.1,9.97,,
USGS,2172053,3/24/22 1:15,EDT,3210,18.6,1.7,10.05,,
USGS,2172053,3/24/22 1:30,EDT,3780,18.6,2,10.19,,
USGS,2172053,3/24/22 1:45,EDT,4460,18.6,2.4,10.26,,
USGS,2172053,3/24/22 2:00,EDT,5470,18.6,3,10.32,,
USGS,2172053,3/24/22 2:15,EDT,6470,18.6,3.5,10.38,,
USGS,2172053,3/24/22 2:30,EDT,7290,18.6,4,10.4,,
USGS,2172053,3/24/22 2:45,EDT,8640,18.6,4.8,10.4,,
USGS,2172053,3/24/22 3:00,EDT,9570,18.6,5.4,10.38,,
USGS,2172053,3/24/22 3:15,EDT,11000,18.5,6.3,10.36,,
USGS,2172053,3/24/22 3:30,EDT,11200,18.5,6.4,10.28,,
USGS,2172053,3/24/22 3:45,EDT,11600,18.5,6.6,10.16,,
USGS,2172053,3/24/22 4:00,EDT,11800,18.5,6.7,10,,
USGS,2172053,3/24/22 4:15,EDT,10600,18.5,6,9.76,,
USGS,2172053,3/24/22 4:30,EDT,9190,18.6,5.1,9.41,,
USGS,2172053,3/24/22 4:45,EDT,9690,18.6,5.4,9.07,,
USGS,2172053,3/24/22 5:00,EDT,7660,18.6,4.2,8.71,,
USGS,2172053,3/24/22 5:15,EDT,5920,18.6,3.2,8.32,,
USGS,2172053,3/24/22 5:30,EDT,4600,18.6,2.5,8.05,,
USGS,2172053,3/24/22 5:45,EDT,3810,18.6,2,7.77,,
USGS,2172053,3/24/22 6:00,EDT,4770,18.6,2.5,7.51,,
USGS,2172053,3/24/22 6:15,EDT,4520,18.6,2.4,7.18,,
USGS,2172053,3/24/22 6:30,EDT,4780,18.6,2.6,6.89,,
USGS,2172053,3/24/22 6:45,EDT,4650,18.6,2.5,6.63,,
USGS,2172053,3/24/22 7:00,EDT,4080,18.6,2.2,6.33,,
USGS,2172053,3/24/22 7:15,EDT,2610,18.7,1.4,6.07,,
USGS,2172053,3/24/22 7:30,EDT,2010,18.7,1,5.79,,
USGS,2172053,3/24/22 7:45,EDT,1640,18.7,0.8,5.5,,
USGS,2172053,3/24/22 8:00,EDT,1280,18.7,0.6,5.28,,
USGS,2172053,3/24/22 8:15,EDT,1030,18.6,0.5,5.07,,
USGS,2172053,3/24/22 8:30,EDT,840,18.6,0.4,4.99,,
USGS,2172053,3/24/22 8:45,EDT,720,18.6,0.4,5,,
USGS,2172053,3/24/22 9:00,EDT,689,18.6,0.3,5.15,,
USGS,2172053,3/24/22 9:15,EDT,601,18.5,0.3,5.25,,
USGS,2172053,3/24/22 9:30,EDT,583,18.5,0.3,5.43,,
USGS,2172053,3/24/22 9:45,EDT,568,18.5,0.3,5.7,,
USGS,2172053,3/24/22 10:00,EDT,552,18.5,0.3,6.03,,
USGS,2172053,3/24/22 10:15,EDT,559,18.5,0.3,6.37,,
USGS,2172053,3/24/22 10:30,EDT,524,18.5,0.3,6.73,,
USGS,2172053,3/24/22 10:45,EDT,574,18.5,0.3,7.14,,
USGS,2172053,3/24/22 11:00,EDT,554,18.5,0.3,7.54,,
USGS,2172053,3/24/22 11:15,EDT,564,18.5,0.3,7.8,,
USGS,2172053,3/24/22 11:30,EDT,536,18.5,0.3,8.03,,
USGS,2172053,3/24/22 11:45,EDT,749,18.5,0.4,8.2,,
USGS,2172053,3/24/22 12:00,EDT,803,18.5,0.4,8.38,,
