agency_cd,site_no,datetime,tz_cd,"Gage height, feet"
USGS,2172035,7/26/21 21:30,EDT,4.86
USGS,2172035,7/26/21 21:45,EDT,4.85
USGS,2172035,7/26/21 22:00,EDT,4.86
USGS,2172035,7/26/21 22:15,EDT,4.85
USGS,2172035,7/26/21 22:30,EDT,4.85
USGS,2172035,7/26/21 22:45,EDT,4.84
USGS,2172035,7/26/21 23:00,EDT,4.84
USGS,2172035,7/26/21 23:15,EDT,4.84
USGS,2172035,7/26/21 23:30,EDT,4.84
USGS,2172035,7/26/21 23:45,EDT,4.84
USGS,2172035,7/27/21 0:00,EDT,4.83
USGS,2172035,7/27/21 0:15,EDT,4.83
USGS,2172035,7/27/21 0:30,EDT,4.83
USGS,2172035,7/27/21 0:45,EDT,4.83
USGS,2172035,7/27/21 1:00,EDT,4.82
USGS,2172035,7/27/21 1:15,EDT,4.82
USGS,2172035,7/27/21 1:30,EDT,4.83
USGS,2172035,7/27/21 1:45,EDT,4.82
USGS,2172035,7/27/21 2:00,EDT,4.82
USGS,2172035,7/27/21 2:15,EDT,4.82
USGS,2172035,7/27/21 2:30,EDT,4.82
USGS,2172035,7/27/21 2:45,EDT,4.81
USGS,2172035,7/27/21 3:00,EDT,4.81
USGS,2172035,7/27/21 3:15,EDT,4.81
USGS,2172035,7/27/21 3:30,EDT,4.81
USGS,2172035,7/27/21 3:45,EDT,4.81
USGS,2172035,7/27/21 4:00,EDT,4.81
USGS,2172035,7/27/21 4:15,EDT,4.81
USGS,2172035,7/27/21 4:30,EDT,4.81
USGS,2172035,7/27/21 4:45,EDT,4.81
USGS,2172035,7/27/21 5:00,EDT,4.8
USGS,2172035,7/27/21 5:15,EDT,4.8
USGS,2172035,7/27/21 5:30,EDT,4.8
USGS,2172035,7/27/21 5:45,EDT,4.8
USGS,2172035,7/27/21 6:00,EDT,4.8
USGS,2172035,7/27/21 6:15,EDT,4.8
USGS,2172035,7/27/21 6:30,EDT,4.8
USGS,2172035,7/27/21 6:45,EDT,4.8
USGS,2172035,7/27/21 7:00,EDT,4.8
USGS,2172035,7/27/21 7:15,EDT,4.8
USGS,2172035,7/27/21 7:30,EDT,4.8
USGS,2172035,7/27/21 7:45,EDT,4.8
USGS,2172035,7/27/21 8:00,EDT,4.8
USGS,2172035,7/27/21 8:15,EDT,4.8
USGS,2172035,7/27/21 8:30,EDT,4.8
USGS,2172035,7/27/21 8:45,EDT,4.8
USGS,2172035,7/27/21 9:00,EDT,4.8
USGS,2172035,7/27/21 9:15,EDT,4.8
USGS,2172035,7/27/21 9:30,EDT,4.8
USGS,2172035,7/27/21 9:45,EDT,4.8
USGS,2172035,7/27/21 10:00,EDT,4.8
USGS,2172035,7/27/21 10:15,EDT,4.8
USGS,2172035,7/27/21 10:30,EDT,4.8
USGS,2172035,7/27/21 10:45,EDT,4.8
USGS,2172035,7/27/21 11:00,EDT,4.81
USGS,2172035,7/27/21 11:15,EDT,4.81
USGS,2172035,7/27/21 11:30,EDT,4.81
USGS,2172035,7/27/21 11:45,EDT,4.81
USGS,2172035,7/27/21 12:00,EDT,4.81
USGS,2172035,7/27/21 12:15,EDT,4.81
USGS,2172035,7/27/21 12:30,EDT,4.82
USGS,2172035,7/27/21 12:45,EDT,4.82
USGS,2172035,7/27/21 13:00,EDT,4.82
USGS,2172035,7/27/21 13:15,EDT,4.82
USGS,2172035,7/27/21 13:30,EDT,4.82
USGS,2172035,7/27/21 13:45,EDT,4.82
USGS,2172035,7/27/21 14:00,EDT,4.82
USGS,2172035,7/27/21 14:15,EDT,4.82
USGS,2172035,7/27/21 14:30,EDT,4.82
USGS,2172035,7/27/21 14:45,EDT,4.82
USGS,2172035,7/27/21 15:00,EDT,4.82
USGS,2172035,7/27/21 15:15,EDT,4.82
USGS,2172035,7/27/21 15:30,EDT,4.82
USGS,2172035,7/27/21 15:45,EDT,4.82
USGS,2172035,7/27/21 16:00,EDT,4.82
USGS,2172035,7/27/21 16:15,EDT,4.82
USGS,2172035,7/27/21 16:30,EDT,4.82
USGS,2172035,7/27/21 16:45,EDT,4.82
USGS,2172035,7/27/21 17:00,EDT,4.82
USGS,2172035,7/27/21 17:15,EDT,4.82
USGS,2172035,7/27/21 17:30,EDT,4.81
USGS,2172035,7/27/21 17:45,EDT,4.81
USGS,2172035,7/27/21 18:00,EDT,4.81
USGS,2172035,7/27/21 18:15,EDT,4.81
USGS,2172035,7/27/21 18:30,EDT,4.81
USGS,2172035,7/27/21 18:45,EDT,4.81
USGS,2172035,7/27/21 19:00,EDT,4.81
USGS,2172035,7/27/21 19:15,EDT,4.81
USGS,2172035,7/27/21 19:30,EDT,4.81
USGS,2172035,7/27/21 19:45,EDT,4.81
USGS,2172035,7/27/21 20:00,EDT,4.81
USGS,2172035,7/27/21 20:15,EDT,4.81
USGS,2172035,7/27/21 20:30,EDT,4.81
USGS,2172035,7/27/21 20:45,EDT,4.81
USGS,2172035,7/27/21 21:00,EDT,4.81
USGS,2172035,7/27/21 21:15,EDT,4.81
USGS,2172035,7/27/21 21:30,EDT,4.81
USGS,2172035,7/27/21 21:45,EDT,4.81
USGS,2172035,7/27/21 22:00,EDT,4.81
USGS,2172035,7/27/21 22:15,EDT,4.81
USGS,2172035,7/27/21 22:30,EDT,4.81
USGS,2172035,7/27/21 22:45,EDT,4.81
USGS,2172035,7/27/21 23:00,EDT,4.81
USGS,2172035,7/27/21 23:15,EDT,4.81
USGS,2172035,7/27/21 23:30,EDT,4.81
USGS,2172035,7/27/21 23:45,EDT,4.81
USGS,2172035,7/28/21 0:00,EDT,4.81
USGS,2172035,7/28/21 0:15,EDT,4.81
USGS,2172035,7/28/21 0:30,EDT,4.81
USGS,2172035,7/28/21 0:45,EDT,4.81
USGS,2172035,7/28/21 1:00,EDT,4.81
USGS,2172035,7/28/21 1:15,EDT,4.81
USGS,2172035,7/28/21 1:30,EDT,4.81
USGS,2172035,7/28/21 1:45,EDT,4.81
USGS,2172035,7/28/21 2:00,EDT,4.81
USGS,2172035,7/28/21 2:15,EDT,4.81
USGS,2172035,7/28/21 2:30,EDT,4.81
USGS,2172035,7/28/21 2:45,EDT,4.81
USGS,2172035,7/28/21 3:00,EDT,4.81
USGS,2172035,7/28/21 3:15,EDT,4.82
USGS,2172035,7/28/21 3:30,EDT,4.82
USGS,2172035,7/28/21 3:45,EDT,4.82
USGS,2172035,7/28/21 4:00,EDT,4.82
USGS,2172035,7/28/21 4:15,EDT,4.82
USGS,2172035,7/28/21 4:30,EDT,4.82
USGS,2172035,7/28/21 4:45,EDT,4.82
USGS,2172035,7/28/21 5:00,EDT,4.82
USGS,2172035,7/28/21 5:15,EDT,4.82
USGS,2172035,7/28/21 5:30,EDT,4.82
USGS,2172035,7/28/21 5:45,EDT,4.82
USGS,2172035,7/28/21 6:00,EDT,4.83
USGS,2172035,7/28/21 6:15,EDT,4.83
USGS,2172035,7/28/21 6:30,EDT,4.83
USGS,2172035,7/28/21 6:45,EDT,4.83
USGS,2172035,7/28/21 7:00,EDT,4.83
USGS,2172035,7/28/21 7:15,EDT,4.83
USGS,2172035,7/28/21 7:30,EDT,4.83
USGS,2172035,7/28/21 7:45,EDT,4.83
USGS,2172035,7/28/21 8:00,EDT,4.84
USGS,2172035,7/28/21 8:15,EDT,4.84
USGS,2172035,7/28/21 8:30,EDT,4.84
USGS,2172035,7/28/21 8:45,EDT,4.84
USGS,2172035,7/28/21 9:00,EDT,4.84
USGS,2172035,7/28/21 9:15,EDT,4.85
USGS,2172035,7/28/21 9:30,EDT,4.85
USGS,2172035,7/28/21 9:45,EDT,4.85
USGS,2172035,7/28/21 10:00,EDT,4.86
USGS,2172035,7/28/21 10:15,EDT,4.86
USGS,2172035,7/28/21 10:30,EDT,4.87
USGS,2172035,7/28/21 10:45,EDT,4.88
USGS,2172035,7/28/21 11:00,EDT,4.88
USGS,2172035,7/28/21 11:15,EDT,4.9
USGS,2172035,7/28/21 11:30,EDT,4.91
USGS,2172035,7/28/21 11:45,EDT,4.91
USGS,2172035,7/28/21 12:00,EDT,4.92
USGS,2172035,7/28/21 12:15,EDT,4.93
USGS,2172035,7/28/21 12:30,EDT,4.94
USGS,2172035,7/28/21 12:45,EDT,4.94
USGS,2172035,7/28/21 13:00,EDT,4.95
USGS,2172035,7/28/21 13:15,EDT,4.95
USGS,2172035,7/28/21 13:30,EDT,4.96
USGS,2172035,7/28/21 13:45,EDT,4.97
USGS,2172035,7/28/21 14:00,EDT,4.97
USGS,2172035,7/28/21 14:15,EDT,4.97
USGS,2172035,7/28/21 14:30,EDT,4.98
USGS,2172035,7/28/21 14:45,EDT,4.98
USGS,2172035,7/28/21 15:00,EDT,4.99
USGS,2172035,7/28/21 15:15,EDT,4.99
USGS,2172035,7/28/21 15:30,EDT,5
USGS,2172035,7/28/21 15:45,EDT,5
USGS,2172035,7/28/21 16:00,EDT,5.01
USGS,2172035,7/28/21 16:15,EDT,5.01
USGS,2172035,7/28/21 16:30,EDT,5.01
USGS,2172035,7/28/21 16:45,EDT,5.02
USGS,2172035,7/28/21 17:00,EDT,5.02
USGS,2172035,7/28/21 17:15,EDT,5.02
USGS,2172035,7/28/21 17:30,EDT,5.03
USGS,2172035,7/28/21 17:45,EDT,5.03
USGS,2172035,7/28/21 18:00,EDT,5.03
USGS,2172035,7/28/21 18:15,EDT,5.04
USGS,2172035,7/28/21 18:30,EDT,5.04
USGS,2172035,7/28/21 18:45,EDT,5.04
USGS,2172035,7/28/21 19:00,EDT,5.04
USGS,2172035,7/28/21 19:15,EDT,5.04
USGS,2172035,7/28/21 19:30,EDT,5.05
USGS,2172035,7/28/21 19:45,EDT,5.05
USGS,2172035,7/28/21 20:00,EDT,5.05
USGS,2172035,7/28/21 20:15,EDT,5.05
USGS,2172035,7/28/21 20:30,EDT,5.05
USGS,2172035,7/28/21 20:45,EDT,5.05
USGS,2172035,7/28/21 21:00,EDT,5.06
USGS,2172035,7/28/21 21:15,EDT,5.06
USGS,2172035,7/28/21 21:30,EDT,5.06
USGS,2172035,7/28/21 21:45,EDT,5.06
USGS,2172035,7/28/21 22:00,EDT,5.06
USGS,2172035,7/28/21 22:15,EDT,5.07
USGS,2172035,7/28/21 22:30,EDT,5.07
USGS,2172035,7/28/21 22:45,EDT,5.07
USGS,2172035,7/28/21 23:00,EDT,5.07
USGS,2172035,7/28/21 23:15,EDT,5.07
USGS,2172035,7/28/21 23:30,EDT,5.07
USGS,2172035,7/28/21 23:45,EDT,5.08
USGS,2172035,7/29/21 0:00,EDT,5.08
USGS,2172035,7/29/21 0:15,EDT,5.08
USGS,2172035,7/29/21 0:30,EDT,5.08
USGS,2172035,7/29/21 0:45,EDT,5.08
USGS,2172035,7/29/21 1:00,EDT,5.09
USGS,2172035,7/29/21 1:15,EDT,5.09
USGS,2172035,7/29/21 1:30,EDT,5.09
USGS,2172035,7/29/21 1:45,EDT,5.09
USGS,2172035,7/29/21 2:00,EDT,5.1
USGS,2172035,7/29/21 2:15,EDT,5.1
USGS,2172035,7/29/21 2:30,EDT,5.1
USGS,2172035,7/29/21 2:45,EDT,5.1
USGS,2172035,7/29/21 3:00,EDT,5.11
USGS,2172035,7/29/21 3:15,EDT,5.11
USGS,2172035,7/29/21 3:30,EDT,5.11
USGS,2172035,7/29/21 3:45,EDT,5.11
USGS,2172035,7/29/21 4:00,EDT,5.12
USGS,2172035,7/29/21 4:15,EDT,5.12
USGS,2172035,7/29/21 4:30,EDT,5.12
USGS,2172035,7/29/21 4:45,EDT,5.12
USGS,2172035,7/29/21 5:00,EDT,5.12
USGS,2172035,7/29/21 5:15,EDT,5.13
USGS,2172035,7/29/21 5:30,EDT,5.13
USGS,2172035,7/29/21 5:45,EDT,5.13
USGS,2172035,7/29/21 6:00,EDT,5.14
USGS,2172035,7/29/21 6:15,EDT,5.14
USGS,2172035,7/29/21 6:30,EDT,5.14
USGS,2172035,7/29/21 6:45,EDT,5.14
USGS,2172035,7/29/21 7:00,EDT,5.14
USGS,2172035,7/29/21 7:15,EDT,5.14
USGS,2172035,7/29/21 7:30,EDT,5.15
USGS,2172035,7/29/21 7:45,EDT,5.15
USGS,2172035,7/29/21 8:00,EDT,5.16
USGS,2172035,7/29/21 8:15,EDT,5.15
USGS,2172035,7/29/21 8:30,EDT,5.16
USGS,2172035,7/29/21 8:45,EDT,5.16
USGS,2172035,7/29/21 9:00,EDT,5.16
USGS,2172035,7/29/21 9:15,EDT,5.16
USGS,2172035,7/29/21 9:30,EDT,5.16
USGS,2172035,7/29/21 9:45,EDT,5.16
USGS,2172035,7/29/21 10:00,EDT,5.16
USGS,2172035,7/29/21 10:15,EDT,5.17
USGS,2172035,7/29/21 10:30,EDT,5.17
USGS,2172035,7/29/21 10:45,EDT,5.17
USGS,2172035,7/29/21 11:00,EDT,5.17
USGS,2172035,7/29/21 11:15,EDT,5.17
USGS,2172035,7/29/21 11:30,EDT,5.17
USGS,2172035,7/29/21 11:45,EDT,5.17
USGS,2172035,7/29/21 12:00,EDT,5.17
USGS,2172035,7/29/21 12:15,EDT,5.18
USGS,2172035,7/29/21 12:30,EDT,5.17
USGS,2172035,7/29/21 12:45,EDT,5.17
USGS,2172035,7/29/21 13:00,EDT,5.18
USGS,2172035,7/29/21 13:15,EDT,5.18
USGS,2172035,7/29/21 13:30,EDT,5.18
USGS,2172035,7/29/21 13:45,EDT,5.18
USGS,2172035,7/29/21 14:00,EDT,5.18
USGS,2172035,7/29/21 14:15,EDT,5.18
USGS,2172035,7/29/21 14:30,EDT,5.18
USGS,2172035,7/29/21 14:45,EDT,5.18
USGS,2172035,7/29/21 15:00,EDT,5.18
USGS,2172035,7/29/21 15:15,EDT,5.18
USGS,2172035,7/29/21 15:30,EDT,5.18
USGS,2172035,7/29/21 15:45,EDT,5.18
USGS,2172035,7/29/21 16:00,EDT,5.18
USGS,2172035,7/29/21 16:15,EDT,5.18
USGS,2172035,7/29/21 16:30,EDT,5.19
USGS,2172035,7/29/21 16:45,EDT,5.19
USGS,2172035,7/29/21 17:00,EDT,5.19
USGS,2172035,7/29/21 17:15,EDT,5.18
USGS,2172035,7/29/21 17:30,EDT,5.19
USGS,2172035,7/29/21 17:45,EDT,5.19
USGS,2172035,7/29/21 18:00,EDT,5.19
USGS,2172035,7/29/21 18:15,EDT,5.19
USGS,2172035,7/29/21 18:30,EDT,5.19
USGS,2172035,7/29/21 18:45,EDT,5.19
USGS,2172035,7/29/21 19:00,EDT,5.19
USGS,2172035,7/29/21 19:15,EDT,5.19
USGS,2172035,7/29/21 19:30,EDT,5.19
USGS,2172035,7/29/21 19:45,EDT,5.19
USGS,2172035,7/29/21 20:00,EDT,5.19
USGS,2172035,7/29/21 20:15,EDT,5.19
USGS,2172035,7/29/21 20:30,EDT,5.19
USGS,2172035,7/29/21 20:45,EDT,5.19
USGS,2172035,7/29/21 21:00,EDT,5.19
USGS,2172035,7/29/21 21:15,EDT,5.19
USGS,2172035,7/29/21 21:30,EDT,5.19
USGS,2172035,7/29/21 21:45,EDT,5.19
USGS,2172035,7/29/21 22:00,EDT,5.19
USGS,2172035,7/29/21 22:15,EDT,5.19
USGS,2172035,7/29/21 22:30,EDT,5.19
USGS,2172035,7/29/21 22:45,EDT,5.19
USGS,2172035,7/29/21 23:00,EDT,5.19
USGS,2172035,7/29/21 23:15,EDT,5.19
USGS,2172035,7/29/21 23:30,EDT,5.19
USGS,2172035,7/29/21 23:45,EDT,5.19
USGS,2172035,7/30/21 0:00,EDT,5.19
USGS,2172035,7/30/21 0:15,EDT,5.19
USGS,2172035,7/30/21 0:30,EDT,5.19
USGS,2172035,7/30/21 0:45,EDT,5.19
USGS,2172035,7/30/21 1:00,EDT,5.19
USGS,2172035,7/30/21 1:15,EDT,5.19
USGS,2172035,7/30/21 1:30,EDT,5.19
USGS,2172035,7/30/21 1:45,EDT,5.19
USGS,2172035,7/30/21 2:00,EDT,5.19
USGS,2172035,7/30/21 2:15,EDT,5.19
USGS,2172035,7/30/21 2:30,EDT,5.19
USGS,2172035,7/30/21 2:45,EDT,5.19
USGS,2172035,7/30/21 3:00,EDT,5.19
USGS,2172035,7/30/21 3:15,EDT,5.19
USGS,2172035,7/30/21 3:30,EDT,5.19
USGS,2172035,7/30/21 3:45,EDT,5.19
USGS,2172035,7/30/21 4:00,EDT,5.19
USGS,2172035,7/30/21 4:15,EDT,5.19
USGS,2172035,7/30/21 4:30,EDT,5.19
USGS,2172035,7/30/21 4:45,EDT,5.19
USGS,2172035,7/30/21 5:00,EDT,5.19
USGS,2172035,7/30/21 5:15,EDT,5.18
USGS,2172035,7/30/21 5:30,EDT,5.19
USGS,2172035,7/30/21 5:45,EDT,5.19
USGS,2172035,7/30/21 6:00,EDT,5.18
USGS,2172035,7/30/21 6:15,EDT,5.18
USGS,2172035,7/30/21 6:30,EDT,5.18
USGS,2172035,7/30/21 6:45,EDT,5.18
USGS,2172035,7/30/21 7:00,EDT,5.18
USGS,2172035,7/30/21 7:15,EDT,5.18
USGS,2172035,7/30/21 7:30,EDT,5.18
USGS,2172035,7/30/21 7:45,EDT,5.18
USGS,2172035,7/30/21 8:00,EDT,5.18
USGS,2172035,7/30/21 8:15,EDT,5.18
USGS,2172035,7/30/21 8:30,EDT,5.18
USGS,2172035,7/30/21 8:45,EDT,5.18
USGS,2172035,7/30/21 9:00,EDT,5.18
USGS,2172035,7/30/21 9:15,EDT,5.18
USGS,2172035,7/30/21 9:30,EDT,5.17
USGS,2172035,7/30/21 9:45,EDT,5.17
USGS,2172035,7/30/21 10:00,EDT,5.17
USGS,2172035,7/30/21 10:15,EDT,5.17
USGS,2172035,7/30/21 10:30,EDT,5.17
USGS,2172035,7/30/21 10:45,EDT,5.17
USGS,2172035,7/30/21 11:00,EDT,5.17
USGS,2172035,7/30/21 11:15,EDT,5.16
USGS,2172035,7/30/21 11:30,EDT,5.16
USGS,2172035,7/30/21 11:45,EDT,5.16
USGS,2172035,7/30/21 12:00,EDT,5.16
USGS,2172035,7/30/21 12:15,EDT,5.16
USGS,2172035,7/30/21 12:30,EDT,5.15
USGS,2172035,7/30/21 12:45,EDT,5.16
USGS,2172035,7/30/21 13:00,EDT,5.15
USGS,2172035,7/30/21 13:15,EDT,5.15
USGS,2172035,7/30/21 13:30,EDT,5.15
USGS,2172035,7/30/21 13:45,EDT,5.14
USGS,2172035,7/30/21 14:00,EDT,5.14
USGS,2172035,7/30/21 14:15,EDT,5.14
USGS,2172035,7/30/21 14:30,EDT,5.14
USGS,2172035,7/30/21 14:45,EDT,5.13
USGS,2172035,7/30/21 15:00,EDT,5.13
USGS,2172035,7/30/21 15:15,EDT,5.13
USGS,2172035,7/30/21 15:30,EDT,5.13
USGS,2172035,7/30/21 15:45,EDT,5.12
USGS,2172035,7/30/21 16:00,EDT,5.12
USGS,2172035,7/30/21 16:15,EDT,5.12
USGS,2172035,7/30/21 16:30,EDT,5.12
USGS,2172035,7/30/21 16:45,EDT,5.12
USGS,2172035,7/30/21 17:00,EDT,5.11
USGS,2172035,7/30/21 17:15,EDT,5.11
USGS,2172035,7/30/21 17:30,EDT,5.11
USGS,2172035,7/30/21 17:45,EDT,5.1
USGS,2172035,7/30/21 18:00,EDT,5.1
USGS,2172035,7/30/21 18:15,EDT,5.1
USGS,2172035,7/30/21 18:30,EDT,5.1
USGS,2172035,7/30/21 18:45,EDT,5.1
USGS,2172035,7/30/21 19:00,EDT,5.09
USGS,2172035,7/30/21 19:15,EDT,5.09
USGS,2172035,7/30/21 19:30,EDT,5.09
USGS,2172035,7/30/21 19:45,EDT,5.09
USGS,2172035,7/30/21 20:00,EDT,5.09
USGS,2172035,7/30/21 20:15,EDT,5.08
USGS,2172035,7/30/21 20:30,EDT,5.08
USGS,2172035,7/30/21 20:45,EDT,5.08
USGS,2172035,7/30/21 21:00,EDT,5.08
USGS,2172035,7/30/21 21:15,EDT,5.08
USGS,2172035,7/30/21 21:30,EDT,5.07
USGS,2172035,7/30/21 21:45,EDT,5.07
USGS,2172035,7/30/21 22:00,EDT,5.07
USGS,2172035,7/30/21 22:15,EDT,5.07
USGS,2172035,7/30/21 22:30,EDT,5.07
USGS,2172035,7/30/21 22:45,EDT,5.06
USGS,2172035,7/30/21 23:00,EDT,5.06
USGS,2172035,7/30/21 23:15,EDT,5.06
USGS,2172035,7/30/21 23:30,EDT,5.06
USGS,2172035,7/30/21 23:45,EDT,5.06
USGS,2172035,7/31/21 0:00,EDT,5.05
USGS,2172035,7/31/21 0:15,EDT,5.06
USGS,2172035,7/31/21 0:30,EDT,5.05
USGS,2172035,7/31/21 0:45,EDT,5.05
USGS,2172035,7/31/21 1:00,EDT,5.05
USGS,2172035,7/31/21 1:15,EDT,5.05
USGS,2172035,7/31/21 1:30,EDT,5.05
USGS,2172035,7/31/21 1:45,EDT,5.04
USGS,2172035,7/31/21 2:00,EDT,5.04
USGS,2172035,7/31/21 2:15,EDT,5.04
USGS,2172035,7/31/21 2:30,EDT,5.04
USGS,2172035,7/31/21 2:45,EDT,5.04
USGS,2172035,7/31/21 3:00,EDT,5.04
USGS,2172035,7/31/21 3:15,EDT,5.04
USGS,2172035,7/31/21 3:30,EDT,5.04
USGS,2172035,7/31/21 3:45,EDT,5.03
USGS,2172035,7/31/21 4:00,EDT,5.03
USGS,2172035,7/31/21 4:15,EDT,5.03
USGS,2172035,7/31/21 4:30,EDT,5.03
USGS,2172035,7/31/21 4:45,EDT,5.03
USGS,2172035,7/31/21 5:00,EDT,5.03
USGS,2172035,7/31/21 5:15,EDT,5.03
USGS,2172035,7/31/21 5:30,EDT,5.02
USGS,2172035,7/31/21 5:45,EDT,5.02
USGS,2172035,7/31/21 6:00,EDT,5.02
USGS,2172035,7/31/21 6:15,EDT,5.02
USGS,2172035,7/31/21 6:30,EDT,5.02
USGS,2172035,7/31/21 6:45,EDT,5.02
USGS,2172035,7/31/21 7:00,EDT,5.01
USGS,2172035,7/31/21 7:15,EDT,5.01
USGS,2172035,7/31/21 7:30,EDT,5.01
USGS,2172035,7/31/21 7:45,EDT,5.01
USGS,2172035,7/31/21 8:00,EDT,5.01
USGS,2172035,7/31/21 8:15,EDT,5.01
USGS,2172035,7/31/21 8:30,EDT,5.01
USGS,2172035,7/31/21 8:45,EDT,5.01
USGS,2172035,7/31/21 9:00,EDT,5
USGS,2172035,7/31/21 9:15,EDT,5
USGS,2172035,7/31/21 9:30,EDT,5
USGS,2172035,7/31/21 9:45,EDT,5
USGS,2172035,7/31/21 10:00,EDT,5
USGS,2172035,7/31/21 10:15,EDT,4.99
USGS,2172035,7/31/21 10:30,EDT,4.99
USGS,2172035,7/31/21 10:45,EDT,4.99
USGS,2172035,7/31/21 11:00,EDT,4.99
USGS,2172035,7/31/21 11:15,EDT,4.99
USGS,2172035,7/31/21 11:30,EDT,4.98
USGS,2172035,7/31/21 11:45,EDT,4.98
USGS,2172035,7/31/21 12:00,EDT,4.98
USGS,2172035,7/31/21 12:15,EDT,4.98
USGS,2172035,7/31/21 12:30,EDT,4.97
USGS,2172035,7/31/21 12:45,EDT,4.97
USGS,2172035,7/31/21 13:00,EDT,4.97
USGS,2172035,7/31/21 13:15,EDT,4.97
USGS,2172035,7/31/21 13:30,EDT,4.97
USGS,2172035,7/31/21 13:45,EDT,4.96
USGS,2172035,7/31/21 14:00,EDT,4.96
USGS,2172035,7/31/21 14:15,EDT,4.96
USGS,2172035,7/31/21 14:30,EDT,4.96
USGS,2172035,7/31/21 14:45,EDT,4.95
USGS,2172035,7/31/21 15:00,EDT,4.95
USGS,2172035,7/31/21 15:15,EDT,4.95
USGS,2172035,7/31/21 15:30,EDT,4.94
USGS,2172035,7/31/21 15:45,EDT,4.94
USGS,2172035,7/31/21 16:00,EDT,4.94
USGS,2172035,7/31/21 16:15,EDT,4.93
USGS,2172035,7/31/21 16:30,EDT,4.93
USGS,2172035,7/31/21 16:45,EDT,4.93
USGS,2172035,7/31/21 17:00,EDT,4.93
USGS,2172035,7/31/21 17:15,EDT,4.93
USGS,2172035,7/31/21 17:30,EDT,4.93
USGS,2172035,7/31/21 17:45,EDT,4.94
USGS,2172035,7/31/21 18:00,EDT,4.95
USGS,2172035,7/31/21 18:15,EDT,4.96
USGS,2172035,7/31/21 18:30,EDT,4.97
USGS,2172035,7/31/21 18:45,EDT,4.97
USGS,2172035,7/31/21 19:00,EDT,4.97
USGS,2172035,7/31/21 19:15,EDT,4.97
USGS,2172035,7/31/21 19:30,EDT,4.97
USGS,2172035,7/31/21 19:45,EDT,4.97
USGS,2172035,7/31/21 20:00,EDT,4.97
USGS,2172035,7/31/21 20:15,EDT,4.97
USGS,2172035,7/31/21 20:30,EDT,4.98
USGS,2172035,7/31/21 20:45,EDT,4.98
USGS,2172035,7/31/21 21:00,EDT,4.98
USGS,2172035,7/31/21 21:15,EDT,4.98
USGS,2172035,7/31/21 21:30,EDT,4.98
USGS,2172035,7/31/21 21:45,EDT,4.98
USGS,2172035,7/31/21 22:00,EDT,4.98
USGS,2172035,7/31/21 22:15,EDT,4.98
USGS,2172035,7/31/21 22:30,EDT,4.98
USGS,2172035,7/31/21 22:45,EDT,4.98
USGS,2172035,7/31/21 23:00,EDT,4.98
USGS,2172035,7/31/21 23:15,EDT,4.99
USGS,2172035,7/31/21 23:30,EDT,4.99
USGS,2172035,7/31/21 23:45,EDT,4.99
USGS,2172035,8/1/21 0:00,EDT,4.99
USGS,2172035,8/1/21 0:15,EDT,4.99
USGS,2172035,8/1/21 0:30,EDT,4.99
USGS,2172035,8/1/21 0:45,EDT,4.99
USGS,2172035,8/1/21 1:00,EDT,4.99
USGS,2172035,8/1/21 1:15,EDT,4.99
USGS,2172035,8/1/21 1:30,EDT,4.99
USGS,2172035,8/1/21 1:45,EDT,4.99
USGS,2172035,8/1/21 2:00,EDT,4.99
USGS,2172035,8/1/21 2:15,EDT,4.98
USGS,2172035,8/1/21 2:30,EDT,4.98
USGS,2172035,8/1/21 2:45,EDT,4.98
USGS,2172035,8/1/21 3:00,EDT,4.98
USGS,2172035,8/1/21 3:15,EDT,4.98
USGS,2172035,8/1/21 3:30,EDT,4.98
USGS,2172035,8/1/21 3:45,EDT,4.98
USGS,2172035,8/1/21 4:00,EDT,4.97
USGS,2172035,8/1/21 4:15,EDT,4.97
USGS,2172035,8/1/21 4:30,EDT,4.97
USGS,2172035,8/1/21 4:45,EDT,4.97
USGS,2172035,8/1/21 5:00,EDT,4.97
USGS,2172035,8/1/21 5:15,EDT,4.96
USGS,2172035,8/1/21 5:30,EDT,4.96
USGS,2172035,8/1/21 5:45,EDT,4.96
USGS,2172035,8/1/21 6:00,EDT,4.96
USGS,2172035,8/1/21 6:15,EDT,4.96
USGS,2172035,8/1/21 6:30,EDT,4.95
USGS,2172035,8/1/21 6:45,EDT,4.95
USGS,2172035,8/1/21 7:00,EDT,4.95
USGS,2172035,8/1/21 7:15,EDT,4.95
USGS,2172035,8/1/21 7:30,EDT,4.95
USGS,2172035,8/1/21 7:45,EDT,4.95
USGS,2172035,8/1/21 8:00,EDT,4.95
USGS,2172035,8/1/21 8:15,EDT,4.94
USGS,2172035,8/1/21 8:30,EDT,4.94
USGS,2172035,8/1/21 8:45,EDT,4.94
USGS,2172035,8/1/21 9:00,EDT,4.94
USGS,2172035,8/1/21 9:15,EDT,4.94
USGS,2172035,8/1/21 9:30,EDT,4.94
USGS,2172035,8/1/21 9:45,EDT,4.94
USGS,2172035,8/1/21 10:00,EDT,4.94
USGS,2172035,8/1/21 10:15,EDT,4.94
USGS,2172035,8/1/21 10:30,EDT,4.94
USGS,2172035,8/1/21 10:45,EDT,4.94
USGS,2172035,8/1/21 11:00,EDT,4.93
USGS,2172035,8/1/21 11:15,EDT,4.93
USGS,2172035,8/1/21 11:30,EDT,4.93
