Sample time,Discharge,Stage (m)
1/7/2021 5:29,-0.014978792,-0.091336459
1/7/2021 5:44,0.926577901,-0.070242394
1/7/2021 5:59,-0.287660449,-0.050875035
1/7/2021 6:14,0.975534745,-0.032965905
1/7/2021 6:29,0.067710823,-0.017040822
1/7/2021 6:44,0.62866612,-0.00368567
1/7/2021 6:59,0.012283272,0.005499337
1/7/2021 7:14,1.705831237,0.008509514
1/7/2021 7:29,2.089337168,-0.000801841
1/7/2021 7:44,2.360736013,-0.026865246
1/7/2021 7:59,3.092529122,-0.063229172
1/7/2021 8:14,2.593391953,-0.104029684
1/7/2021 8:29,2.929638047,-0.149134655
1/7/2021 8:44,3.062644316,-0.197193252
1/7/2021 8:59,2.815439772,-0.248541992
1/7/2021 9:14,2.762393753,-0.300769653
1/7/2021 9:29,2.968235239,-0.355780368
1/7/2021 9:44,2.443212296,-0.41188627
1/7/2021 9:59,2.581272704,-0.470967433
1/7/2021 10:14,2.306292795,-0.531086794
1/7/2021 10:29,1.840895124,-0.592816728
1/7/2021 10:44,1.920786256,-0.655245748
1/7/2021 10:59,1.935119821,-0.716368145
1/7/2021 11:14,1.603328773,-0.771304628
1/7/2021 11:29,1.214787676,-0.820165463
1/7/2021 11:44,0.914362168,-0.852606937
1/7/2021 11:59,1.065208815,-0.862539687
1/7/2021 12:14,0.673980604,-0.839184581
1/7/2021 12:29,0.552166647,-0.786731504
1/7/2021 12:44,0.239504552,-0.718281447
1/7/2021 12:59,-0.134744606,-0.638170395
1/7/2021 13:14,0.763082971,-0.569719659
1/7/2021 13:29,0.500704791,-0.51752182
1/7/2021 13:44,0.191617926,-0.477858025
1/7/2021 13:59,0.613928936,-0.443035692
1/7/2021 14:14,0.393868948,-0.410997106
1/7/2021 14:29,0.709157374,-0.379642064
1/7/2021 14:44,0.366965951,-0.350636888
1/7/2021 14:59,0.807278117,-0.322333346
1/7/2021 15:14,0.451599791,-0.294164374
1/7/2021 15:29,-0.013359465,-0.266329805
1/7/2021 15:44,0.782270503,-0.239739321
1/7/2021 15:59,0.550856633,-0.213050078
1/7/2021 16:14,1.110098881,-0.186788981
1/7/2021 16:29,0.011070839,-0.161703384
1/7/2021 16:44,0.011242177,-0.13784368
1/7/2021 16:59,0.534481601,-0.115623564
1/7/2021 17:14,1.230703002,-0.094548417
1/7/2021 17:29,0.575212727,-0.074644236
1/7/2021 17:44,0.093283826,-0.055725212
1/7/2021 17:59,0.231678126,-0.036932921
1/7/2021 18:14,0.788763532,-0.020503442
1/7/2021 18:29,0.683858586,-0.00575268
1/7/2021 18:44,0.265948167,0.006075536
1/7/2021 18:59,-0.213868379,0.011421599
1/7/2021 19:14,0.944020368,0.009000219
1/7/2021 19:29,2.559577892,-0.005313327
1/7/2021 19:44,2.734330137,-0.034825016
1/7/2021 19:59,2.890878949,-0.07020315
1/7/2021 20:14,3.268423042,-0.108862564
1/7/2021 20:29,2.748016544,-0.15050035
1/7/2021 20:44,2.722098909,-0.193387766
1/7/2021 20:59,2.741823345,-0.236464482
1/7/2021 21:14,2.940627864,-0.281294263
1/7/2021 21:29,2.59534051,-0.328672436
1/7/2021 21:44,2.635780769,-0.378261655
1/7/2021 21:59,2.327431964,-0.429228887
1/7/2021 22:14,2.356925285,-0.481986941
1/7/2021 22:29,2.275137111,-0.537461245
1/7/2021 22:44,2.172320737,-0.593815601
1/7/2021 22:59,2.211314605,-0.650203935
1/7/2021 23:14,2.002513807,-0.706656703
1/7/2021 23:29,1.270439178,-0.758536927
1/7/2021 23:44,1.20853113,-0.798807781
1/7/2021 23:59,0.99366822,-0.830451046
1/8/2021 0:14,0.868080343,-0.855417247
1/8/2021 0:29,0.641841542,-0.843226899
1/8/2021 0:44,0.539331936,-0.781227856
1/8/2021 0:59,0.296268749,-0.691855607
1/8/2021 1:14,0.445197266,-0.611870275
1/8/2021 1:29,0.641387106,-0.549708359
1/8/2021 1:44,0.859367405,-0.511146417
1/8/2021 1:59,0.798893835,-0.480984953
1/8/2021 2:14,0.588784333,-0.45257951
1/8/2021 2:29,0.914241596,-0.430927892
1/8/2021 2:44,1.092177947,-0.392726408
1/8/2021 2:59,0.92058308,-0.357506976
1/8/2021 3:14,1.557219,-0.324007705
1/8/2021 3:29,0.964310465,-0.291870632
1/8/2021 3:44,0.840035739,-0.265085713
1/8/2021 3:59,1.268400616,-0.235306761
1/8/2021 4:14,1.146205312,-0.205021316
1/8/2021 4:29,0.892685678,-0.174015154
1/8/2021 4:44,1.217155672,-0.145599747
1/8/2021 4:59,0.847575049,-0.117028722
1/8/2021 5:14,1.287360362,-0.090007962
1/8/2021 5:29,0.578922725,-0.064250885
1/8/2021 5:44,1.41049709,-0.039369814
1/8/2021 5:59,1.070508798,-0.013734775
1/8/2021 6:14,0.803621597,0.01061038
1/8/2021 6:29,1.216143706,0.034262178
1/8/2021 6:44,0.65196058,0.058080148
1/8/2021 6:59,0.807432374,0.08014649
1/8/2021 7:14,0.370546176,0.101952617
1/8/2021 7:29,0.193907413,0.121720983
1/8/2021 7:44,1.443979414,0.140268946
1/8/2021 7:59,1.486634435,0.155265327
1/8/2021 8:14,0.353226502,0.166834579
1/8/2021 8:29,1.498826239,0.170233291
1/8/2021 8:44,2.599774781,0.161040562
1/8/2021 8:59,4.454002179,0.138808192
1/8/2021 9:14,4.569105131,0.112515274
1/8/2021 9:29,4.585397261,0.084341481
1/8/2021 9:44,4.79581235,0.053928711
1/8/2021 9:59,4.872569807,0.020209351
1/8/2021 10:14,4.878136019,-0.016474311
1/8/2021 10:29,4.651218708,-0.05682155
1/8/2021 10:44,4.52232218,-0.102033199
1/8/2021 10:59,4.309105031,-0.150204958
1/8/2021 11:14,4.04266154,-0.201848482
1/8/2021 11:29,4.039297032,-0.256829406
1/8/2021 11:44,4.178859967,-0.314591679
1/8/2021 11:59,4.02730288,-0.373908485
1/8/2021 12:14,2.383399401,-0.433268356
1/8/2021 12:29,2.176745261,-0.492693986
1/8/2021 12:44,1.891082835,-0.547862356
1/8/2021 12:59,2.864511074,-0.598278859
1/8/2021 13:14,2.771266955,-0.637185662
1/8/2021 13:29,2.606909586,-0.662207399
1/8/2021 13:44,2.012101643,-0.663156472
1/8/2021 13:59,1.836090736,-0.630991077
1/8/2021 14:14,0.748437729,-0.562821098
1/8/2021 14:29,0.965182036,-0.475324722
1/8/2021 14:44,1.080927641,-0.406747377
1/8/2021 14:59,1.851421224,-0.3592117
1/8/2021 15:14,1.920771276,-0.324389277
1/8/2021 15:29,2.146870968,-0.294769443
1/8/2021 15:44,1.501646753,-0.267176249
1/8/2021 15:59,1.698849619,-0.239635742
1/8/2021 16:14,1.734781449,-0.208347916
1/8/2021 16:29,1.844135133,-0.178850963
1/8/2021 16:44,1.878187717,-0.150641474
1/8/2021 16:59,1.415697871,-0.124530353
1/8/2021 17:14,1.675136473,-0.100365262
1/8/2021 17:29,1.779612001,-0.077476664
1/8/2021 17:44,1.503694527,-0.057184133
1/8/2021 17:59,1.467046808,-0.037461794
1/8/2021 18:14,2.067558851,-0.018230482
1/8/2021 18:29,1.445024529,0.000670058
1/8/2021 18:44,1.716832021,0.019338281
1/8/2021 18:59,1.361517462,0.03687328
1/8/2021 19:14,1.346045992,0.053822161
1/8/2021 19:29,1.680222345,0.06968578
1/8/2021 19:44,1.428146255,0.083449908
1/8/2021 19:59,1.821421512,0.093099358
1/8/2021 20:14,2.092139564,0.096384745
1/8/2021 20:29,2.999920046,0.088759956
1/8/2021 20:44,3.787014378,0.069922823
1/8/2021 20:59,4.338463067,0.045025814
1/8/2021 21:14,4.410334071,0.017345695
1/8/2021 21:29,3.912168303,-0.013403177
1/8/2021 21:44,4.133625227,-0.046921328
1/8/2021 21:59,4.573302806,-0.084118188
1/8/2021 22:14,4.29795071,-0.126171431
1/8/2021 22:29,4.125636922,-0.170871262
1/8/2021 22:44,4.189153652,-0.220201311
1/8/2021 22:59,4.278220033,-0.272859351
1/8/2021 23:14,3.995920036,-0.330628177
1/8/2021 23:29,4.171067045,-0.391448864
1/8/2021 23:44,2.321797576,-0.456105773
1/8/2021 23:59,3.945613266,-0.523755829
1/9/2021 0:14,3.786761064,-0.59219664
1/9/2021 0:29,3.677907968,-0.660081598
1/9/2021 0:44,3.138217209,-0.725738228
1/9/2021 0:59,2.939110982,-0.785674611
1/9/2021 1:14,2.969367661,-0.83526633
1/9/2021 1:29,2.814254387,-0.870051461
1/9/2021 1:44,2.40560491,-0.884480955
1/9/2021 1:59,2.206163846,-0.864858737
1/9/2021 2:14,1.932837681,-0.807226588
1/9/2021 2:29,1.733399785,-0.728338166
1/9/2021 2:44,1.724806892,-0.645453618
1/9/2021 2:59,0.045771696,-0.574966581
1/9/2021 3:14,1.164724228,-0.523189331
1/9/2021 3:29,2.049306858,-0.484485697
1/9/2021 3:44,2.059947275,-0.451901973
1/9/2021 3:59,2.408534202,-0.419288196
1/9/2021 4:14,2.055457317,-0.385767434
1/9/2021 4:29,1.970007051,-0.353816443
1/9/2021 4:44,1.854184375,-0.323123235
1/9/2021 4:59,2.056661763,-0.292883768
1/9/2021 5:14,1.886042962,-0.262791715
1/9/2021 5:29,1.90143981,-0.232087262
1/9/2021 5:44,1.865712298,-0.202034898
1/9/2021 5:59,2.204760658,-0.172541057
1/9/2021 6:14,2.066614814,-0.143552173
1/9/2021 6:29,1.790744774,-0.114853002
1/9/2021 6:44,1.927325848,-0.088279816
1/9/2021 6:59,1.95907952,-0.061934891
1/9/2021 7:14,1.770434833,-0.036171341
1/9/2021 7:29,2.159900454,-0.01129249
1/9/2021 7:44,1.93728643,0.013422577
1/9/2021 7:59,1.907136265,0.037120995
1/9/2021 8:14,1.320840079,0.058772451
1/9/2021 8:29,1.365629042,0.078906946
1/9/2021 8:44,2.152320671,0.097021644
1/9/2021 8:59,1.780882714,0.111868027
1/9/2021 9:14,1.97114655,0.121398086
1/9/2021 9:29,2.787510177,0.123350646
1/9/2021 9:44,3.670476068,0.112801319
1/9/2021 9:59,4.806296478,0.089613366
1/9/2021 10:14,4.526613249,0.061846598
1/9/2021 10:29,5.105866157,0.031658537
1/9/2021 10:44,5.173078732,-0.00204062
1/9/2021 10:59,4.705058561,-0.038018161
1/9/2021 11:14,4.538532427,-0.077522017
1/9/2021 11:29,4.679487469,-0.120162955
1/9/2021 11:44,4.514363705,-0.16743267
1/9/2021 11:59,4.782686129,-0.217982111
1/9/2021 12:14,4.750456268,-0.272662966
1/9/2021 12:29,2.979895055,-0.329143782
1/9/2021 12:44,2.896126965,-0.38961867
1/9/2021 12:59,2.557283776,-0.451827676
1/9/2021 13:14,4.209449935,-0.515131877
1/9/2021 13:29,4.131191349,-0.578122481
1/9/2021 13:44,3.852492984,-0.639091959
1/9/2021 13:59,3.438373624,-0.697779734
1/9/2021 14:14,3.431113416,-0.747808327
1/9/2021 14:29,3.247323958,-0.786912286
1/9/2021 14:44,3.128793727,-0.806009307
1/9/2021 14:59,2.87386684,-0.792557996
1/9/2021 15:14,2.040162531,-0.722462278
1/9/2021 15:29,1.821020306,-0.617560716
1/9/2021 15:44,1.290645396,-0.534033651
1/9/2021 15:59,1.605869549,-0.483662564
1/9/2021 16:14,1.683888398,-0.454363589
1/9/2021 16:29,2.579319198,-0.429750688
1/9/2021 16:44,2.521610125,-0.404197691
1/9/2021 16:59,2.709745807,-0.37404452
1/9/2021 17:14,2.636963149,-0.342684308
1/9/2021 17:29,2.73634328,-0.314303072
1/9/2021 17:44,2.485129899,-0.287149131
1/9/2021 17:59,2.553489989,-0.261273866
1/9/2021 18:14,2.69291291,-0.236778249
1/9/2021 18:29,2.616096099,-0.211417051
1/9/2021 18:44,2.333889142,-0.187002711
1/9/2021 18:59,2.775165049,-0.163832398
1/9/2021 19:14,2.739210375,-0.14093896
1/9/2021 19:29,2.411083146,-0.119863704
1/9/2021 19:44,2.811115485,-0.100087878
1/9/2021 19:59,2.84288726,-0.082109499
1/9/2021 20:14,2.681825883,-0.066453153
1/9/2021 20:29,2.89418557,-0.05317382
1/9/2021 20:44,3.078425115,-0.041943614
1/9/2021 20:59,3.065633775,-0.034115517
1/9/2021 21:14,3.432382514,-0.029738796
1/9/2021 21:29,3.675048051,-0.03223981
1/9/2021 21:44,3.94125695,-0.047458103
1/9/2021 21:59,4.780814699,-0.077115316
1/9/2021 22:14,4.569180539,-0.113203196
1/9/2021 22:29,4.659006691,-0.152954707
1/9/2021 22:44,4.628999986,-0.196136425
1/9/2021 22:59,4.84764453,-0.242932734
1/9/2021 23:14,4.251348616,-0.289955826
1/9/2021 23:29,4.683521905,-0.341726674
1/9/2021 23:44,2.641566814,-0.397730138
1/9/2021 23:59,2.775137895,-0.456557631
1/10/2021 0:14,4.411819543,-0.519283041
1/10/2021 0:29,4.311775977,-0.585249633
1/10/2021 0:44,4.136119213,-0.65418775
1/10/2021 0:59,3.976379214,-0.726368607
1/10/2021 1:14,3.874609417,-0.798664832
1/10/2021 1:29,3.883426867,-0.869103672
1/10/2021 1:44,3.730725295,-0.938300845
1/10/2021 1:59,3.468345468,-1.003393754
1/10/2021 2:14,3.349665296,-1.056485131
1/10/2021 2:29,3.17381177,-1.090216056
1/10/2021 2:44,3.041608547,-1.082799201
1/10/2021 2:59,2.412452629,-0.994584664
1/10/2021 3:14,3.210682939,-0.862959987
1/10/2021 3:29,2.352133622,-0.746339667
1/10/2021 3:44,3.99886826,-0.663243402
1/10/2021 3:59,4.369811731,-0.609828981
1/10/2021 4:14,2.646542086,-0.571407598
1/10/2021 4:29,2.45352582,-0.535419328
1/10/2021 4:44,2.786656559,-0.498352931
1/10/2021 4:59,2.519036741,-0.460899779
1/10/2021 5:14,2.735414663,-0.425543781
1/10/2021 5:29,2.567166925,-0.391418859
1/10/2021 5:44,2.607476496,-0.358357798
1/10/2021 5:59,2.440936436,-0.326152122
1/10/2021 6:14,2.449476195,-0.294373633
1/10/2021 6:29,2.597558503,-0.263227001
1/10/2021 6:44,2.07134159,-0.231937624
1/10/2021 6:59,2.288480681,-0.20050193
1/10/2021 7:14,2.436860937,-0.169283951
1/10/2021 7:29,2.589102742,-0.13833915
1/10/2021 7:44,2.322566966,-0.109056147
1/10/2021 7:59,2.097184381,-0.080443506
1/10/2021 8:14,2.132232284,-0.053619106
1/10/2021 8:29,1.863017924,-0.027173848
1/10/2021 8:44,2.005277862,-0.000679026
1/10/2021 8:59,2.294212465,0.026165657
1/10/2021 9:14,1.953316413,0.052534687
1/10/2021 9:29,1.804895274,0.077099646
1/10/2021 9:44,1.560685109,0.100008103
1/10/2021 9:59,1.639770649,0.121376546
1/10/2021 10:14,1.565203324,0.139646341
1/10/2021 10:29,2.4342791,0.152397016
1/10/2021 10:44,2.653798835,0.155842388
1/10/2021 10:59,3.584981103,0.145413622
1/10/2021 11:14,4.681500468,0.121114133
1/10/2021 11:29,4.995296674,0.093662545
1/10/2021 11:44,5.00268939,0.065359072
1/10/2021 11:59,5.256087113,0.033976665
1/10/2021 12:14,5.294283114,0.000804935
1/10/2021 12:29,5.175812575,-0.036688903
1/10/2021 12:44,5.504445555,-0.077050091
1/10/2021 12:59,5.300391215,-0.121646004
1/10/2021 13:14,5.109924326,-0.170929925
1/10/2021 13:29,4.91251748,-0.223155749
1/10/2021 13:44,4.917359687,-0.279081326
1/10/2021 13:59,4.896570673,-0.338624854
1/10/2021 14:14,4.399835733,-0.401077773
1/10/2021 14:29,4.432397596,-0.466944608
1/10/2021 14:44,5.707586255,-0.53249816
1/10/2021 14:59,5.703354882,-0.598112497
1/10/2021 15:14,5.109492211,-0.660433301
1/10/2021 15:29,3.601338205,-0.715062382
1/10/2021 15:44,3.393150878,-0.754804773
1/10/2021 15:59,2.962613012,-0.771326126
1/10/2021 16:14,1.570562316,-0.750000732
1/10/2021 16:29,1.94879506,-0.679548507
1/10/2021 16:44,2.09235881,-0.586618133
1/10/2021 16:59,2.22496111,-0.510891022
1/10/2021 17:14,2.702688062,-0.461631898
1/10/2021 17:29,2.491890317,-0.431436288
1/10/2021 17:44,2.581799298,-0.406405798
1/10/2021 17:59,2.825277049,-0.38188001
1/10/2021 18:14,2.639143304,-0.35336629
1/10/2021 18:29,2.695954843,-0.32347417
1/10/2021 18:44,2.657765557,-0.294805316
1/10/2021 18:59,2.755324211,-0.267669428
1/10/2021 19:14,2.395011107,-0.241670561
1/10/2021 19:29,2.486512055,-0.215455462
1/10/2021 19:44,2.578527307,-0.190039594
1/10/2021 19:59,2.671783195,-0.16495553
1/10/2021 20:14,1.993960803,-0.140087473
1/10/2021 20:29,2.366345419,-0.114897898
1/10/2021 20:44,2.484203398,-0.08948861
1/10/2021 20:59,2.467516903,-0.065498625
1/10/2021 21:14,2.308970378,-0.043950981
1/10/2021 21:29,2.144083017,-0.02347323
1/10/2021 21:44,2.083090651,-0.005796609
1/10/2021 21:59,2.2993531,0.009085027
1/10/2021 22:14,2.824211551,0.019032421
1/10/2021 22:29,2.996051232,0.019836896
1/10/2021 22:44,3.649428529,0.006690548
1/10/2021 22:59,4.250845782,-0.022524437
1/10/2021 23:14,4.674851107,-0.058037958
1/10/2021 23:29,4.455951549,-0.097462874
1/10/2021 23:44,4.334365659,-0.141105202
1/10/2021 23:59,4.75440632,-0.187770542
1/11/2021 0:14,4.452869789,-0.238153952
1/11/2021 0:29,4.525503649,-0.291701734
1/11/2021 0:44,4.456349429,-0.349528652
1/11/2021 0:59,4.091060482,-0.410605211
1/11/2021 1:14,4.239388927,-0.475833301
1/11/2021 1:29,3.766669769,-0.543891554
1/11/2021 1:44,3.67554476,-0.615912142
1/11/2021 1:59,5.201770685,-0.692954021
1/11/2021 2:14,3.437706069,-0.771038394
1/11/2021 2:29,3.167233447,-0.848573637
1/11/2021 2:44,2.065381221,-0.924533056
1/11/2021 2:59,3.196615535,-0.994945573
1/11/2021 3:14,3.069632945,-1.052122907
1/11/2021 3:29,2.865980047,-1.083896836
1/11/2021 3:44,2.442897265,-1.067748932
1/11/2021 3:59,2.084854713,-0.95906967
1/11/2021 4:14,2.053657015,-0.839108548
1/11/2021 4:29,1.468163171,-0.72998151
1/11/2021 4:44,1.948811954,-0.649063518
1/11/2021 4:59,1.970738668,-0.592664984
1/11/2021 5:14,2.304561985,-0.552752141
1/11/2021 5:29,2.351475951,-0.517313473
1/11/2021 5:44,2.215467813,-0.481848494
1/11/2021 5:59,2.112758692,-0.44480204
1/11/2021 6:14,2.106184478,-0.408961852
1/11/2021 6:29,2.266872013,-0.376358425
1/11/2021 6:44,2.185909457,-0.343941379
1/11/2021 6:59,2.212674377,-0.312195077
1/11/2021 7:14,2.332047409,-0.280707207
1/11/2021 7:29,2.024030661,-0.24873055
1/11/2021 7:44,2.360471069,-0.217663513
1/11/2021 7:59,1.884305426,-0.1869792
1/11/2021 8:14,2.202227279,-0.15657726
1/11/2021 8:29,1.829427551,-0.126572344
1/11/2021 8:44,1.784626459,-0.096911585
1/11/2021 8:59,2.275674831,-0.067587401
1/11/2021 9:14,1.575789376,-0.038580596
1/11/2021 9:29,1.435849764,-0.009948547
1/11/2021 9:44,1.744005365,0.018143258
1/11/2021 9:59,1.859250524,0.045916178
1/11/2021 10:14,0.949958369,0.071669822
1/11/2021 10:29,1.498098314,0.096400181
1/11/2021 10:44,0.464831996,0.120819855
1/11/2021 10:59,1.141273852,0.142970222
1/11/2021 11:14,1.153206981,0.161925974
1/11/2021 11:29,1.037829249,0.175871525
1/11/2021 11:44,2.221210159,0.1791072
1/11/2021 11:59,3.694284471,0.169436437
1/11/2021 12:14,4.836933176,0.145541392
1/11/2021 12:29,4.793991508,0.118136315
1/11/2021 12:44,4.86708285,0.090195222
1/11/2021 12:59,4.812246726,0.05983779
1/11/2021 13:14,4.920194784,0.026834218
1/11/2021 13:29,4.730868875,-0.009591609
1/11/2021 13:44,5.189171276,-0.049753007
1/11/2021 13:59,4.622377284,-0.094803668
1/11/2021 14:14,4.80878047,-0.145801762
1/11/2021 14:29,5.083275331,-0.201335058
1/11/2021 14:44,4.474488209,-0.262639436
1/11/2021 14:59,4.592745601,-0.328175438
1/11/2021 15:14,4.345739507,-0.39781103
1/11/2021 15:29,4.234348163,-0.471148761
1/11/2021 15:44,3.666537147,-0.545160851
1/11/2021 15:59,3.682140626,-0.619597791
1/11/2021 16:14,3.290911064,-0.690471969
1/11/2021 16:29,4.191250009,-0.755924482
1/11/2021 16:44,2.93922568,-0.808156149
1/11/2021 16:59,3.667511625,-0.840006477
1/11/2021 17:14,2.389266161,-0.835017453
1/11/2021 17:29,1.851593295,-0.774012044
1/11/2021 17:44,1.936490165,-0.686651571
1/11/2021 17:59,1.583906965,-0.605024578
1/11/2021 18:14,2.163072972,-0.5461313
1/11/2021 18:29,1.87449629,-0.507016115
1/11/2021 18:44,2.164466799,-0.476035877
1/11/2021 18:59,2.233093409,-0.447532488
1/11/2021 19:14,2.412009438,-0.417357426
1/11/2021 19:29,1.968475167,-0.385711712
1/11/2021 19:44,1.970045678,-0.353789166
1/11/2021 19:59,1.85436811,-0.322982939
1/11/2021 20:14,1.939710234,-0.293382367
1/11/2021 20:29,1.834905354,-0.2657002
1/11/2021 20:44,1.87004348,-0.237762399
1/11/2021 20:59,2.052757737,-0.209964221
1/11/2021 21:14,1.942821861,-0.180237937
1/11/2021 21:29,2.00551221,-0.151070953
1/11/2021 21:44,2.197283396,-0.12353757
1/11/2021 21:59,1.57118987,-0.098660611
1/11/2021 22:14,1.94281159,-0.075420104
1/11/2021 22:29,1.804950364,-0.054583818
1/11/2021 22:44,1.797752948,-0.036315477
1/11/2021 22:59,2.201834395,-0.021689501
1/11/2021 23:14,2.241845997,-0.012576069
1/11/2021 23:29,3.080581876,-0.011173067
1/11/2021 23:44,3.302012936,-0.025964899
1/11/2021 23:59,4.129220843,-0.059382229
1/12/2021 0:14,3.8687989,-0.099581311
1/12/2021 0:29,4.505248533,-0.144302524
1/12/2021 0:44,4.340969766,-0.192663891
1/12/2021 0:59,4.361802789,-0.244469246
1/12/2021 1:14,4.017539086,-0.298554805
1/12/2021 1:29,4.208687934,-0.357510914
1/12/2021 1:44,3.931396271,-0.421287532
1/12/2021 1:59,3.3880004,-0.490117649
1/12/2021 2:14,3.707716206,-0.563274252
1/12/2021 2:29,3.617654391,-0.640193014
1/12/2021 2:44,5.293878238,-0.722946129
1/12/2021 2:59,3.70307294,-0.808110601
1/12/2021 3:14,3.027912465,-0.890010543
1/12/2021 3:29,3.106113305,-0.972530513
1/12/2021 3:44,2.800418987,-1.047182454
1/12/2021 3:59,2.643588782,-1.110134358
1/12/2021 4:14,2.5481216,-1.14299747
1/12/2021 4:29,2.081940768,-1.129931572
1/12/2021 4:44,2.007944546,-1.016852478
1/12/2021 4:59,1.517140134,-0.889940063
1/12/2021 5:14,1.566946415,-0.774594514
1/12/2021 5:29,1.727301712,-0.689451298
1/12/2021 5:44,1.816774368,-0.631882945
1/12/2021 5:59,1.734128024,-0.589834338
1/12/2021 6:14,1.845358612,-0.552725114
1/12/2021 6:29,1.919199552,-0.516747085
1/12/2021 6:44,1.692686791,-0.479124939
1/12/2021 6:59,1.637102424,-0.442061082
1/12/2021 7:14,1.509021701,-0.407229411
1/12/2021 7:29,1.590429274,-0.373812543
1/12/2021 7:44,1.470895254,-0.341193285
1/12/2021 7:59,1.872655074,-0.30903319
1/12/2021 8:14,1.445740239,-0.27578103
1/12/2021 8:29,1.571678213,-0.245815417
1/12/2021 8:44,1.410545587,-0.212671324
1/12/2021 8:59,1.466078498,-0.180284653
1/12/2021 9:14,1.549056833,-0.147271354
1/12/2021 9:29,1.764485079,-0.114936307
1/12/2021 9:44,1.372398775,-0.083802519
1/12/2021 9:59,1.315445996,-0.055172167
1/12/2021 10:14,0.895651717,-0.02798321
1/12/2021 10:29,1.302471906,-0.002000627
1/12/2021 10:44,1.493168725,0.02341841
1/12/2021 10:59,0.61936145,0.048255634
1/12/2021 11:14,1.506038955,0.07123494
1/12/2021 11:29,1.554358149,0.092831607
1/12/2021 11:44,0.971869561,0.111848129
1/12/2021 11:59,1.131579206,0.127569526
1/12/2021 12:14,1.471950821,0.137237284
1/12/2021 12:29,2.47286525,0.135818252
1/12/2021 12:44,3.413543608,0.119552172
1/12/2021 12:59,3.863975198,0.091675595
1/12/2021 13:14,4.205864244,0.061679188
1/12/2021 13:29,4.671282866,0.029705788
1/12/2021 13:44,4.351257597,-0.005267334
1/12/2021 13:59,4.442923307,-0.043590193
1/12/2021 14:14,4.433287846,-0.086516477
1/12/2021 14:29,4.42830496,-0.135186379
1/12/2021 14:44,4.378536215,-0.188251136
1/12/2021 14:59,4.209737938,-0.247212138
1/12/2021 15:14,4.185293669,-0.312401704
1/12/2021 15:29,3.917656887,-0.381530729
1/12/2021 15:44,3.746749848,-0.456068958
1/12/2021 15:59,3.287794231,-0.535479392
1/12/2021 16:14,3.358222828,-0.618940896
1/12/2021 16:29,4.258785907,-0.704170277
1/12/2021 16:44,3.021878514,-0.789519822
1/12/2021 16:59,2.859421487,-0.869344479
1/12/2021 17:14,2.700725437,-0.941165206
1/12/2021 17:29,2.306371602,-0.991415221
1/12/2021 17:44,2.071934542,-1.005032127
1/12/2021 17:59,1.457331328,-0.947691891
1/12/2021 18:14,0.774948659,-0.822718903
1/12/2021 18:29,1.196796744,-0.707513791
1/12/2021 18:44,1.43396864,-0.622704103
1/12/2021 18:59,1.892777955,-0.571379786
1/12/2021 19:14,1.947952614,-0.536080306
1/12/2021 19:29,1.537613611,-0.506557075
1/12/2021 19:44,1.454353521,-0.474575649
1/12/2021 19:59,1.704380442,-0.438441535
1/12/2021 20:14,1.192934692,-0.40124635
1/12/2021 20:29,1.289093005,-0.367328766
1/12/2021 20:44,0.958388873,-0.334590553
1/12/2021 20:59,1.464968009,-0.302940166
1/12/2021 21:14,1.897744587,-0.272028571
1/12/2021 21:29,0.492026917,-0.242251319
1/12/2021 21:44,0.501519643,-0.213745957
1/12/2021 21:59,1.585762983,-0.185821098
1/12/2021 22:14,1.664228163,-0.159324969
1/12/2021 22:29,1.897449338,-0.134732999
1/12/2021 22:44,1.898771268,-0.112051117
1/12/2021 22:59,1.206590006,-0.091379231
1/12/2021 23:14,1.623901945,-0.0724936
1/12/2021 23:29,1.641156789,-0.055361258
1/12/2021 23:44,1.572809222,-0.041684175
1/12/2021 23:59,1.936926836,-0.034782291
1/13/2021 0:14,2.559514046,-0.041113272
1/13/2021 0:29,3.673877458,-0.069028518
1/13/2021 0:44,3.579026901,-0.110892593
1/13/2021 0:59,3.501849531,-0.156472327
1/13/2021 1:14,3.910140434,-0.205262425
1/13/2021 1:29,3.703456985,-0.257655789
1/13/2021 1:44,3.631947423,-0.313482737
1/13/2021 1:59,3.54767452,-0.372598287
1/13/2021 2:14,3.340963314,-0.436810841
1/13/2021 2:29,3.524345258,-0.506170982
1/13/2021 2:44,3.205865917,-0.580762077
1/13/2021 2:59,3.103445758,-0.659236682
1/13/2021 3:14,5.586240713,-0.743261781
1/13/2021 3:29,3.148718344,-0.830022805
1/13/2021 3:44,2.819528816,-0.918360321
1/13/2021 3:59,2.593041495,-1.006749437
1/13/2021 4:14,2.505909237,-1.093250493
1/13/2021 4:29,2.410111054,-1.173064612
1/13/2021 4:44,2.30741165,-1.238297604
1/13/2021 4:59,2.056825388,-1.271206568
1/13/2021 5:14,1.709747235,-1.237649737
1/13/2021 5:29,1.221911388,-1.096788851
1/13/2021 5:44,1.24649672,-0.966138028
1/13/2021 5:59,1.280145105,-0.852881173
1/13/2021 6:14,1.484373846,-0.765815124
1/13/2021 6:29,1.440934851,-0.700131607
1/13/2021 6:44,1.626958191,-0.652035985
1/13/2021 6:59,1.447706921,-0.611488296
1/13/2021 7:14,1.570501965,-0.572847294
1/13/2021 7:29,1.407536813,-0.533741778
1/13/2021 7:44,1.089522226,-0.496469923
